Namespace(alpha=0.6, batch_size=32, beta_init=0.4, buffer_capacity=10000, clip_grad=False, device='cuda', envname='LunarLander-v2', epsilon_decay=0.9, epsilon_init=1, epsilon_min=0.01, epsilon_range=None, eval_episode=5, eval_period=1000, gamma=0.99, lr=0.001, max_episode_len=1000, model_dir='models/', n_iterations=300000, n_steps=1, natoms=51, no_dist=False, no_double=True, no_dueling=True, no_noisy=True, no_prioritized=True, noisy_std=0.5, save_model=False, start_update=100, target_update_period=100, vmax=100, vmin=-100, write_period=100)
Iteration:       0, Train reward:    3.088, Eval reward:  -28.877, TD loss:  -1.594, Epsiode:    0, Epsilon:     1.0
Iteration:  133700, Train reward:   64.992, Eval reward:  145.405, TD loss: 141.267, Epsiode:  216, Epsilon:    0.01
Iteration:  133800, Train reward:   64.755, Eval reward:  162.028, TD loss: 143.742, Epsiode:  217, Epsilon:    0.01
Iteration:  133900, Train reward:   89.811, Eval reward:  177.307, TD loss:  138.23, Epsiode:  217, Epsilon:    0.01
Iteration:  134000, Train reward:    91.08, Eval reward:  200.297, TD loss: 163.736, Epsiode:  217, Epsilon:    0.01
Iteration:  134100, Train reward:   87.397, Eval reward:  195.753, TD loss: 160.122, Epsiode:  217, Epsilon:    0.01
Iteration:  134200, Train reward:   93.613, Eval reward:  191.726, TD loss: 149.271, Epsiode:  217, Epsilon:    0.01
Iteration:  134300, Train reward:    90.98, Eval reward:  207.972, TD loss: 143.589, Epsiode:  218, Epsilon:    0.01
Iteration:  134400, Train reward:   95.013, Eval reward:  204.932, TD loss: 148.054, Epsiode:  218, Epsilon:    0.01
Iteration:  134500, Train reward:   107.52, Eval reward:  211.279, TD loss: 134.682, Epsiode:  218, Epsilon:    0.01
Iteration:  134600, Train reward:   98.717, Eval reward:  216.517, TD loss: 140.809, Epsiode:  218, Epsilon:    0.01
Iteration:  134700, Train reward:   90.621, Eval reward:  196.273, TD loss: 133.547, Epsiode:  218, Epsilon:    0.01
Iteration:  134800, Train reward:  102.272, Eval reward:  206.041, TD loss: 136.935, Epsiode:  218, Epsilon:    0.01
Iteration:  134900, Train reward:   95.169, Eval reward:  195.175, TD loss: 150.523, Epsiode:  218, Epsilon:    0.01
Iteration:  135000, Train reward:   82.316, Eval reward:    1.356, TD loss: 144.456, Epsiode:  218, Epsilon:    0.01
Iteration:  135100, Train reward:   87.289, Eval reward:  -12.754, TD loss: 137.128, Epsiode:  218, Epsilon:    0.01
Iteration:  135200, Train reward:  114.832, Eval reward:    7.994, TD loss: 143.309, Epsiode:  218, Epsilon:    0.01
Iteration:  135300, Train reward:   93.464, Eval reward:   10.402, TD loss:  149.18, Epsiode:  219, Epsilon:    0.01
Iteration:  135400, Train reward:   79.544, Eval reward:    10.82, TD loss: 142.579, Epsiode:  219, Epsilon:    0.01
Iteration:  135500, Train reward:    71.42, Eval reward:   19.742, TD loss: 144.316, Epsiode:  219, Epsilon:    0.01
Iteration:  135600, Train reward:  101.861, Eval reward:  -12.431, TD loss: 133.492, Epsiode:  219, Epsilon:    0.01
Iteration:  135700, Train reward:  102.201, Eval reward:   -4.096, TD loss: 146.728, Epsiode:  219, Epsilon:    0.01
Iteration:  135800, Train reward:  104.616, Eval reward:   -7.858, TD loss:  154.84, Epsiode:  219, Epsilon:    0.01
Iteration:  135900, Train reward:   87.376, Eval reward:   11.626, TD loss: 163.092, Epsiode:  219, Epsilon:    0.01
Iteration:  136000, Train reward:   85.202, Eval reward:   70.683, TD loss: 134.219, Epsiode:  219, Epsilon:    0.01
Iteration:  136100, Train reward:    56.93, Eval reward:   59.669, TD loss: 155.777, Epsiode:  220, Epsilon:    0.01
Iteration:  136200, Train reward:   99.958, Eval reward:   64.356, TD loss: 149.309, Epsiode:  220, Epsilon:    0.01
Iteration:  136300, Train reward:   95.099, Eval reward:   63.967, TD loss: 150.771, Epsiode:  220, Epsilon:    0.01
Iteration:  136400, Train reward:   90.706, Eval reward:   48.112, TD loss: 136.069, Epsiode:  220, Epsilon:    0.01
Iteration:  136500, Train reward:   74.846, Eval reward:   75.104, TD loss: 156.997, Epsiode:  220, Epsilon:    0.01
Iteration:  136600, Train reward:  106.236, Eval reward:   70.104, TD loss: 151.814, Epsiode:  220, Epsilon:    0.01
Iteration:  136700, Train reward:   87.981, Eval reward:   64.709, TD loss: 148.768, Epsiode:  221, Epsilon:    0.01
Iteration:  136800, Train reward:  111.158, Eval reward:   63.092, TD loss: 155.689, Epsiode:  221, Epsilon:    0.01
Iteration:  136900, Train reward:  108.044, Eval reward:   68.754, TD loss: 140.977, Epsiode:  221, Epsilon:    0.01
Iteration:  137000, Train reward:  118.156, Eval reward:  178.494, TD loss: 154.524, Epsiode:  221, Epsilon:    0.01
Iteration:  137100, Train reward:   94.791, Eval reward:  188.202, TD loss: 136.331, Epsiode:  221, Epsilon:    0.01
Iteration:  137200, Train reward:  111.818, Eval reward:  156.909, TD loss: 156.354, Epsiode:  221, Epsilon:    0.01
Iteration:  137300, Train reward:  119.476, Eval reward:  176.045, TD loss:  129.07, Epsiode:  221, Epsilon:    0.01
Iteration:  137400, Train reward:  109.213, Eval reward:  179.269, TD loss: 154.064, Epsiode:  221, Epsilon:    0.01
Iteration:  137500, Train reward:  111.391, Eval reward:  168.188, TD loss: 147.257, Epsiode:  221, Epsilon:    0.01
Iteration:  137600, Train reward:  104.677, Eval reward:  164.603, TD loss: 144.408, Epsiode:  221, Epsilon:    0.01
Iteration:  137700, Train reward:  104.659, Eval reward:  172.624, TD loss:  147.06, Epsiode:  222, Epsilon:    0.01
Iteration:  137800, Train reward:  100.589, Eval reward:  172.736, TD loss: 137.565, Epsiode:  222, Epsilon:    0.01
Iteration:  137900, Train reward:  111.488, Eval reward:  178.408, TD loss: 145.906, Epsiode:  222, Epsilon:    0.01
Iteration:  138000, Train reward:   83.347, Eval reward:  160.784, TD loss: 135.812, Epsiode:  222, Epsilon:    0.01
Iteration:  138100, Train reward:   96.836, Eval reward:  156.767, TD loss:  155.65, Epsiode:  222, Epsilon:    0.01
Iteration:  138200, Train reward:  102.135, Eval reward:  156.349, TD loss: 159.305, Epsiode:  222, Epsilon:    0.01
Iteration:  138300, Train reward:  103.801, Eval reward:  153.165, TD loss: 153.227, Epsiode:  222, Epsilon:    0.01
Iteration:  138400, Train reward:   84.878, Eval reward:  145.213, TD loss: 130.744, Epsiode:  223, Epsilon:    0.01
Iteration:  138500, Train reward:  106.923, Eval reward:  167.309, TD loss: 149.239, Epsiode:  223, Epsilon:    0.01
Iteration:  138600, Train reward:   93.177, Eval reward:  147.565, TD loss: 138.995, Epsiode:  223, Epsilon:    0.01
Iteration:  138700, Train reward:  103.505, Eval reward:   138.06, TD loss: 135.274, Epsiode:  223, Epsilon:    0.01
Iteration:  138800, Train reward:   111.26, Eval reward:  164.782, TD loss:  138.29, Epsiode:  224, Epsilon:    0.01
Iteration:  138900, Train reward:  104.133, Eval reward:  167.919, TD loss: 148.126, Epsiode:  224, Epsilon:    0.01
Iteration:  139000, Train reward:  118.835, Eval reward:   -3.882, TD loss: 157.302, Epsiode:  224, Epsilon:    0.01
Iteration:  139100, Train reward:   120.42, Eval reward:   23.574, TD loss: 151.429, Epsiode:  224, Epsilon:    0.01
Iteration:  139200, Train reward:  152.628, Eval reward:   18.685, TD loss:  146.51, Epsiode:  225, Epsilon:    0.01
Iteration:  139300, Train reward:  116.402, Eval reward:     6.15, TD loss: 144.494, Epsiode:  225, Epsilon:    0.01
Iteration:  139400, Train reward:  120.326, Eval reward:    4.018, TD loss: 151.846, Epsiode:  225, Epsilon:    0.01
Iteration:  139500, Train reward:  132.058, Eval reward:    9.067, TD loss: 144.666, Epsiode:  225, Epsilon:    0.01
Iteration:  139600, Train reward:  136.158, Eval reward:   16.884, TD loss: 148.497, Epsiode:  225, Epsilon:    0.01
Iteration:  139700, Train reward:  132.113, Eval reward:   14.772, TD loss: 154.875, Epsiode:  225, Epsilon:    0.01
Iteration:  139800, Train reward:  125.576, Eval reward:    8.055, TD loss: 155.654, Epsiode:  226, Epsilon:    0.01
Iteration:  139900, Train reward:   125.99, Eval reward:   17.247, TD loss: 146.262, Epsiode:  226, Epsilon:    0.01
Iteration:  140000, Train reward:  133.712, Eval reward:  -41.652, TD loss: 141.811, Epsiode:  226, Epsilon:    0.01
Iteration:  140100, Train reward:  119.131, Eval reward:  -33.247, TD loss: 150.584, Epsiode:  226, Epsilon:    0.01
Iteration:  140200, Train reward:  130.548, Eval reward:   -15.64, TD loss: 144.036, Epsiode:  226, Epsilon:    0.01
Iteration:  140300, Train reward:    123.2, Eval reward:  -31.391, TD loss: 136.894, Epsiode:  227, Epsilon:    0.01
Iteration:  140400, Train reward:  109.477, Eval reward:  -23.996, TD loss: 149.728, Epsiode:  227, Epsilon:    0.01
Iteration:  140500, Train reward:  139.131, Eval reward:   -9.847, TD loss: 134.012, Epsiode:  227, Epsilon:    0.01
Iteration:  140600, Train reward:  124.952, Eval reward:  -22.864, TD loss: 151.331, Epsiode:  227, Epsilon:    0.01
Iteration:  140700, Train reward:  137.176, Eval reward:  -25.428, TD loss: 127.249, Epsiode:  227, Epsilon:    0.01
Iteration:  140800, Train reward:  147.768, Eval reward:  -24.697, TD loss: 145.663, Epsiode:  228, Epsilon:    0.01
Iteration:  140900, Train reward:  101.477, Eval reward:  -26.725, TD loss: 147.955, Epsiode:  228, Epsilon:    0.01
Iteration:  141000, Train reward:  118.176, Eval reward: -214.527, TD loss: 131.034, Epsiode:  228, Epsilon:    0.01
Iteration:  141100, Train reward:  142.163, Eval reward: -226.186, TD loss: 157.705, Epsiode:  228, Epsilon:    0.01
Iteration:  141200, Train reward:  142.815, Eval reward:  -236.84, TD loss: 135.741, Epsiode:  228, Epsilon:    0.01
Iteration:  141300, Train reward:  118.592, Eval reward: -223.649, TD loss: 143.239, Epsiode:  228, Epsilon:    0.01
Iteration:  141400, Train reward:  123.136, Eval reward: -214.378, TD loss: 155.532, Epsiode:  229, Epsilon:    0.01
Iteration:  141500, Train reward:  126.576, Eval reward: -233.525, TD loss: 155.698, Epsiode:  229, Epsilon:    0.01
Iteration:  141600, Train reward:  127.842, Eval reward: -225.752, TD loss: 154.039, Epsiode:  229, Epsilon:    0.01
Iteration:  141700, Train reward:   114.25, Eval reward: -217.809, TD loss: 156.927, Epsiode:  229, Epsilon:    0.01
Iteration:  141800, Train reward:  130.272, Eval reward: -217.033, TD loss: 155.773, Epsiode:  229, Epsilon:    0.01
Iteration:  141900, Train reward:  135.913, Eval reward: -215.367, TD loss:  131.96, Epsiode:  229, Epsilon:    0.01
Iteration:  142000, Train reward:  122.917, Eval reward:  221.299, TD loss: 155.619, Epsiode:  229, Epsilon:    0.01
Iteration:  142100, Train reward:  155.921, Eval reward:   213.88, TD loss: 149.198, Epsiode:  230, Epsilon:    0.01
Iteration:  142200, Train reward:  141.502, Eval reward:  212.958, TD loss:  154.56, Epsiode:  230, Epsilon:    0.01
Iteration:  142300, Train reward:  157.341, Eval reward:  187.356, TD loss: 156.568, Epsiode:  230, Epsilon:    0.01
Iteration:  142400, Train reward:  139.982, Eval reward:  210.996, TD loss: 131.824, Epsiode:  230, Epsilon:    0.01
Iteration:  142500, Train reward:  126.348, Eval reward:  222.515, TD loss: 156.717, Epsiode:  230, Epsilon:    0.01
Iteration:  142600, Train reward:  149.776, Eval reward:  192.865, TD loss:  136.95, Epsiode:  230, Epsilon:    0.01
Iteration:  142700, Train reward:  141.038, Eval reward:  202.989, TD loss: 145.399, Epsiode:  230, Epsilon:    0.01
Iteration:  142800, Train reward:  138.193, Eval reward:  202.681, TD loss: 153.102, Epsiode:  230, Epsilon:    0.01
Iteration:  142900, Train reward:   162.78, Eval reward:  206.905, TD loss: 148.151, Epsiode:  231, Epsilon:    0.01
Iteration:  143000, Train reward:  171.744, Eval reward:   72.193, TD loss: 137.264, Epsiode:  231, Epsilon:    0.01
Iteration:  143100, Train reward:  141.447, Eval reward:   75.311, TD loss: 134.961, Epsiode:  231, Epsilon:    0.01
Iteration:  143200, Train reward:  143.281, Eval reward:   84.201, TD loss: 147.367, Epsiode:  231, Epsilon:    0.01
Iteration:  143300, Train reward:  150.399, Eval reward:   76.097, TD loss: 141.852, Epsiode:  232, Epsilon:    0.01
Iteration:  143400, Train reward:  166.006, Eval reward:   58.955, TD loss: 150.457, Epsiode:  232, Epsilon:    0.01
Iteration:  143500, Train reward:  142.811, Eval reward:   74.286, TD loss: 137.999, Epsiode:  232, Epsilon:    0.01
Iteration:  143600, Train reward:  160.811, Eval reward:   67.648, TD loss: 149.089, Epsiode:  232, Epsilon:    0.01
Iteration:  143700, Train reward:  176.813, Eval reward:   66.042, TD loss: 145.158, Epsiode:  232, Epsilon:    0.01
Iteration:  143800, Train reward:  176.918, Eval reward:   90.737, TD loss: 137.979, Epsiode:  232, Epsilon:    0.01
Iteration:  143900, Train reward:  178.995, Eval reward:   76.408, TD loss: 138.916, Epsiode:  232, Epsilon:    0.01
Iteration:  144000, Train reward:  156.632, Eval reward:  176.137, TD loss: 141.892, Epsiode:  233, Epsilon:    0.01
Iteration:  144100, Train reward:    164.4, Eval reward:  184.651, TD loss: 133.842, Epsiode:  233, Epsilon:    0.01
Iteration:  144200, Train reward:  154.363, Eval reward:   174.16, TD loss: 139.553, Epsiode:  233, Epsilon:    0.01
Iteration:  144300, Train reward:  175.433, Eval reward:  157.092, TD loss: 160.997, Epsiode:  233, Epsilon:    0.01
Iteration:  144400, Train reward:  190.656, Eval reward:  147.643, TD loss:  153.97, Epsiode:  233, Epsilon:    0.01
Iteration:  144500, Train reward:   196.08, Eval reward:  189.355, TD loss: 137.488, Epsiode:  234, Epsilon:    0.01
Iteration:  144600, Train reward:  165.992, Eval reward:  182.758, TD loss:  139.23, Epsiode:  234, Epsilon:    0.01
Iteration:  144700, Train reward:  176.728, Eval reward:  173.039, TD loss: 154.369, Epsiode:  234, Epsilon:    0.01
Iteration:  144800, Train reward:  168.231, Eval reward:  154.071, TD loss: 153.996, Epsiode:  234, Epsilon:    0.01
Iteration:  144900, Train reward:  181.643, Eval reward:  156.131, TD loss: 141.286, Epsiode:  234, Epsilon:    0.01
Iteration:  145000, Train reward:  199.333, Eval reward:  175.871, TD loss: 121.965, Epsiode:  234, Epsilon:    0.01
Iteration:  145100, Train reward:  180.901, Eval reward:  191.747, TD loss: 144.592, Epsiode:  235, Epsilon:    0.01
Iteration:  145200, Train reward:  168.858, Eval reward:   183.39, TD loss: 147.137, Epsiode:  235, Epsilon:    0.01
Iteration:  145300, Train reward:  178.446, Eval reward:  196.337, TD loss: 141.544, Epsiode:  235, Epsilon:    0.01
Iteration:  145400, Train reward:  170.035, Eval reward:  200.448, TD loss: 140.586, Epsiode:  235, Epsilon:    0.01
Iteration:  145500, Train reward:  180.379, Eval reward:  174.582, TD loss: 147.311, Epsiode:  235, Epsilon:    0.01
Iteration:  145600, Train reward:  184.109, Eval reward:  189.538, TD loss: 144.693, Epsiode:  236, Epsilon:    0.01
Iteration:  145700, Train reward:  190.128, Eval reward:  194.178, TD loss: 134.005, Epsiode:  236, Epsilon:    0.01
Iteration:  145800, Train reward:  171.128, Eval reward:   186.58, TD loss: 131.093, Epsiode:  236, Epsilon:    0.01
Iteration:  145900, Train reward:  183.774, Eval reward:  197.822, TD loss: 157.977, Epsiode:  236, Epsilon:    0.01
Iteration:  146000, Train reward:  180.153, Eval reward:  -60.963, TD loss: 138.888, Epsiode:  236, Epsilon:    0.01
Iteration:  146100, Train reward:  182.119, Eval reward:  -77.197, TD loss: 124.819, Epsiode:  236, Epsilon:    0.01
Iteration:  146200, Train reward:  186.922, Eval reward:  -45.998, TD loss: 145.765, Epsiode:  236, Epsilon:    0.01
Iteration:  146300, Train reward:   186.43, Eval reward:  -58.117, TD loss:  151.04, Epsiode:  236, Epsilon:    0.01
Iteration:  146400, Train reward:  196.551, Eval reward:  -73.999, TD loss: 141.102, Epsiode:  236, Epsilon:    0.01
Iteration:  146500, Train reward:  189.565, Eval reward:  -60.976, TD loss: 128.006, Epsiode:  236, Epsilon:    0.01
Iteration:  146600, Train reward:  162.559, Eval reward:  -48.042, TD loss: 157.659, Epsiode:  237, Epsilon:    0.01
Iteration:  146700, Train reward:  171.994, Eval reward:  -55.593, TD loss: 142.834, Epsiode:  237, Epsilon:    0.01
Iteration:  146800, Train reward:  174.371, Eval reward:  -51.837, TD loss: 143.561, Epsiode:  237, Epsilon:    0.01
Iteration:  146900, Train reward:  178.072, Eval reward:  -67.882, TD loss:  150.15, Epsiode:  237, Epsilon:    0.01
Iteration:  147000, Train reward:  186.428, Eval reward:    -6.58, TD loss: 131.665, Epsiode:  237, Epsilon:    0.01
Iteration:  147100, Train reward:  166.717, Eval reward:  -23.241, TD loss: 152.487, Epsiode:  237, Epsilon:    0.01
Iteration:  147200, Train reward:  153.084, Eval reward:  -26.885, TD loss: 144.055, Epsiode:  238, Epsilon:    0.01
Iteration:  147300, Train reward:  185.031, Eval reward:    -7.93, TD loss: 141.225, Epsiode:  238, Epsilon:    0.01
Iteration:  147400, Train reward:  170.889, Eval reward:  -19.324, TD loss: 135.308, Epsiode:  238, Epsilon:    0.01
Iteration:  147500, Train reward:  185.818, Eval reward:  -23.387, TD loss: 146.167, Epsiode:  238, Epsilon:    0.01
Iteration:  147600, Train reward:  179.065, Eval reward:  -17.771, TD loss: 146.269, Epsiode:  238, Epsilon:    0.01
Iteration:  147700, Train reward:  173.977, Eval reward:  -18.539, TD loss: 153.768, Epsiode:  239, Epsilon:    0.01
Iteration:  147800, Train reward:  178.645, Eval reward:  -21.788, TD loss: 140.063, Epsiode:  239, Epsilon:    0.01
Iteration:  147900, Train reward:  176.566, Eval reward:  -23.468, TD loss: 168.279, Epsiode:  239, Epsilon:    0.01
Iteration:  148000, Train reward:   160.75, Eval reward: -146.402, TD loss: 129.177, Epsiode:  239, Epsilon:    0.01
Iteration:  148100, Train reward:  189.265, Eval reward: -128.023, TD loss: 150.664, Epsiode:  240, Epsilon:    0.01
Iteration:  148200, Train reward:  186.217, Eval reward: -134.619, TD loss:  159.55, Epsiode:  240, Epsilon:    0.01
Iteration:  148300, Train reward:  186.866, Eval reward: -124.465, TD loss: 159.402, Epsiode:  240, Epsilon:    0.01
Iteration:  148400, Train reward:  165.814, Eval reward: -136.132, TD loss:  144.57, Epsiode:  241, Epsilon:    0.01
Iteration:  148500, Train reward:  179.232, Eval reward: -128.257, TD loss: 140.056, Epsiode:  241, Epsilon:    0.01
Iteration:  148600, Train reward:  171.028, Eval reward: -133.426, TD loss: 146.873, Epsiode:  241, Epsilon:    0.01
Iteration:  148700, Train reward:  161.387, Eval reward: -130.538, TD loss: 142.161, Epsiode:  241, Epsilon:    0.01
Iteration:  148800, Train reward:  177.636, Eval reward: -131.156, TD loss:   146.7, Epsiode:  241, Epsilon:    0.01
Iteration:  148900, Train reward:  162.206, Eval reward: -134.737, TD loss:  127.21, Epsiode:  242, Epsilon:    0.01
Iteration:  149000, Train reward:  180.441, Eval reward: -124.345, TD loss: 158.514, Epsiode:  242, Epsilon:    0.01
Iteration:  149100, Train reward:  163.212, Eval reward: -143.785, TD loss: 152.886, Epsiode:  242, Epsilon:    0.01
Iteration:  149200, Train reward:   201.58, Eval reward: -123.131, TD loss: 140.123, Epsiode:  242, Epsilon:    0.01
Iteration:  149300, Train reward:  180.562, Eval reward: -129.527, TD loss:  138.82, Epsiode:  242, Epsilon:    0.01
Iteration:  149400, Train reward:  165.011, Eval reward: -142.434, TD loss:  143.89, Epsiode:  242, Epsilon:    0.01
Iteration:  149500, Train reward:  187.392, Eval reward: -126.805, TD loss: 151.685, Epsiode:  242, Epsilon:    0.01
Iteration:  149600, Train reward:  183.068, Eval reward: -135.283, TD loss: 152.479, Epsiode:  242, Epsilon:    0.01
Iteration:  149700, Train reward:  167.376, Eval reward: -111.773, TD loss: 137.272, Epsiode:  242, Epsilon:    0.01
Iteration:  149800, Train reward:  172.813, Eval reward: -116.138, TD loss: 154.485, Epsiode:  242, Epsilon:    0.01
Iteration:  149900, Train reward:  166.582, Eval reward: -125.127, TD loss: 134.749, Epsiode:  243, Epsilon:    0.01
Iteration:  150000, Train reward:  159.985, Eval reward:   35.553, TD loss: 155.094, Epsiode:  243, Epsilon:    0.01
Iteration:  150100, Train reward:  166.766, Eval reward:   37.661, TD loss: 131.801, Epsiode:  243, Epsilon:    0.01
Iteration:  150200, Train reward:  177.257, Eval reward:   49.061, TD loss: 146.857, Epsiode:  243, Epsilon:    0.01
Iteration:  150300, Train reward:   172.61, Eval reward:   46.796, TD loss: 155.376, Epsiode:  243, Epsilon:    0.01
Iteration:  150400, Train reward:  174.927, Eval reward:   53.523, TD loss: 138.754, Epsiode:  243, Epsilon:    0.01
Iteration:  150500, Train reward:  171.277, Eval reward:   54.836, TD loss: 148.323, Epsiode:  243, Epsilon:    0.01
Iteration:  150600, Train reward:  180.287, Eval reward:   58.174, TD loss: 127.135, Epsiode:  243, Epsilon:    0.01
Iteration:  150700, Train reward:  182.544, Eval reward:   65.232, TD loss: 142.885, Epsiode:  244, Epsilon:    0.01
Iteration:  150800, Train reward:  156.228, Eval reward:   50.157, TD loss:  136.53, Epsiode:  244, Epsilon:    0.01
Iteration:  150900, Train reward:  148.478, Eval reward:   38.947, TD loss: 155.351, Epsiode:  244, Epsilon:    0.01
Iteration:  151000, Train reward:  173.363, Eval reward: -150.823, TD loss: 133.863, Epsiode:  244, Epsilon:    0.01
Iteration:  151100, Train reward:  162.025, Eval reward: -147.479, TD loss: 140.307, Epsiode:  244, Epsilon:    0.01
Iteration:  151200, Train reward:  166.205, Eval reward:  -140.66, TD loss: 151.139, Epsiode:  245, Epsilon:    0.01
Iteration:  151300, Train reward:  178.967, Eval reward: -147.051, TD loss: 139.852, Epsiode:  245, Epsilon:    0.01
Iteration:  151400, Train reward:  171.001, Eval reward: -142.691, TD loss: 144.144, Epsiode:  245, Epsilon:    0.01
Iteration:  151500, Train reward:  179.032, Eval reward: -135.037, TD loss: 155.534, Epsiode:  245, Epsilon:    0.01
Iteration:  151600, Train reward:  169.601, Eval reward: -132.535, TD loss: 138.107, Epsiode:  245, Epsilon:    0.01
Iteration:  151700, Train reward:  163.108, Eval reward:  -128.33, TD loss: 118.447, Epsiode:  245, Epsilon:    0.01
Iteration:  151800, Train reward:  176.176, Eval reward: -138.247, TD loss:  137.97, Epsiode:  245, Epsilon:    0.01
Iteration:  151900, Train reward:  160.962, Eval reward: -143.565, TD loss: 156.599, Epsiode:  245, Epsilon:    0.01
Iteration:  152000, Train reward:  174.507, Eval reward:   -8.392, TD loss: 150.671, Epsiode:  246, Epsilon:    0.01
Iteration:  152100, Train reward:  168.947, Eval reward:  -18.347, TD loss: 138.878, Epsiode:  246, Epsilon:    0.01
Iteration:  152200, Train reward:  171.487, Eval reward:  -22.809, TD loss: 137.662, Epsiode:  246, Epsilon:    0.01
Iteration:  152300, Train reward:  166.196, Eval reward:  -31.964, TD loss: 138.643, Epsiode:  246, Epsilon:    0.01
Iteration:  152400, Train reward:  182.945, Eval reward:   -18.23, TD loss: 146.666, Epsiode:  246, Epsilon:    0.01
Iteration:  152500, Train reward:   151.82, Eval reward:   -19.45, TD loss: 148.712, Epsiode:  246, Epsilon:    0.01
Iteration:  152600, Train reward:  162.987, Eval reward:  -12.165, TD loss: 139.495, Epsiode:  246, Epsilon:    0.01
Iteration:  152700, Train reward:  140.243, Eval reward:   -23.85, TD loss: 131.948, Epsiode:  246, Epsilon:    0.01
Iteration:  152800, Train reward:  138.292, Eval reward:  -32.796, TD loss: 150.107, Epsiode:  247, Epsilon:    0.01
Iteration:  152900, Train reward:   134.57, Eval reward:   -33.94, TD loss: 146.669, Epsiode:  247, Epsilon:    0.01
Iteration:  153000, Train reward:  139.746, Eval reward:   29.216, TD loss: 134.879, Epsiode:  247, Epsilon:    0.01
Iteration:  153100, Train reward:  137.241, Eval reward:    30.61, TD loss: 167.338, Epsiode:  247, Epsilon:    0.01
Iteration:  153200, Train reward:  126.693, Eval reward:   62.312, TD loss: 147.144, Epsiode:  247, Epsilon:    0.01
Iteration:  153300, Train reward:  135.573, Eval reward:   33.307, TD loss: 139.153, Epsiode:  247, Epsilon:    0.01
Iteration:  153400, Train reward:  145.333, Eval reward:    33.88, TD loss: 142.741, Epsiode:  247, Epsilon:    0.01
Iteration:  153500, Train reward:  157.271, Eval reward:   57.501, TD loss: 139.328, Epsiode:  247, Epsilon:    0.01
Iteration:  153600, Train reward:  156.248, Eval reward:    58.73, TD loss:  135.86, Epsiode:  247, Epsilon:    0.01
Iteration:  153700, Train reward:  132.121, Eval reward:   47.496, TD loss: 136.596, Epsiode:  247, Epsilon:    0.01
Iteration:  153800, Train reward:  133.527, Eval reward:   59.802, TD loss: 137.309, Epsiode:  248, Epsilon:    0.01
Iteration:  153900, Train reward:   141.17, Eval reward:   60.348, TD loss: 143.579, Epsiode:  248, Epsilon:    0.01
Iteration:  154000, Train reward:    143.2, Eval reward:   74.721, TD loss: 142.482, Epsiode:  248, Epsilon:    0.01
Iteration:  154100, Train reward:  126.257, Eval reward:   46.471, TD loss: 121.909, Epsiode:  248, Epsilon:    0.01
Iteration:  154200, Train reward:  150.584, Eval reward:   58.492, TD loss: 120.955, Epsiode:  248, Epsilon:    0.01
Iteration:  154300, Train reward:  136.361, Eval reward:   54.394, TD loss:  149.12, Epsiode:  248, Epsilon:    0.01
Iteration:  154400, Train reward:  131.739, Eval reward:   72.597, TD loss: 127.071, Epsiode:  249, Epsilon:    0.01
Iteration:  154500, Train reward:  131.571, Eval reward:   66.731, TD loss: 126.117, Epsiode:  249, Epsilon:    0.01
Iteration:  154600, Train reward:  137.335, Eval reward:   81.432, TD loss:  143.26, Epsiode:  249, Epsilon:    0.01
Iteration:  154700, Train reward:  130.071, Eval reward:   77.016, TD loss: 116.585, Epsiode:  249, Epsilon:    0.01
Iteration:  154800, Train reward:  151.867, Eval reward:   79.301, TD loss: 141.575, Epsiode:  250, Epsilon:    0.01
Iteration:  154900, Train reward:  140.011, Eval reward:   62.364, TD loss: 140.417, Epsiode:  250, Epsilon:    0.01
Iteration:  155000, Train reward:  132.452, Eval reward:   57.831, TD loss: 142.818, Epsiode:  250, Epsilon:    0.01
Iteration:  155100, Train reward:  138.769, Eval reward:   38.576, TD loss: 143.925, Epsiode:  250, Epsilon:    0.01
Iteration:  155200, Train reward:  153.215, Eval reward:   53.424, TD loss: 122.721, Epsiode:  250, Epsilon:    0.01
Iteration:  155300, Train reward:  118.562, Eval reward:   32.168, TD loss: 136.205, Epsiode:  250, Epsilon:    0.01
Iteration:  155400, Train reward:  146.008, Eval reward:   46.095, TD loss: 122.736, Epsiode:  250, Epsilon:    0.01
Iteration:  155500, Train reward:  134.731, Eval reward:   52.954, TD loss: 125.835, Epsiode:  250, Epsilon:    0.01
Iteration:  155600, Train reward:   134.26, Eval reward:   53.669, TD loss: 131.703, Epsiode:  251, Epsilon:    0.01
Iteration:  155700, Train reward:  138.534, Eval reward:   43.697, TD loss: 140.832, Epsiode:  251, Epsilon:    0.01
Iteration:  155800, Train reward:  130.314, Eval reward:   67.887, TD loss:  131.48, Epsiode:  251, Epsilon:    0.01
Iteration:  155900, Train reward:  127.561, Eval reward:   49.131, TD loss: 138.703, Epsiode:  251, Epsilon:    0.01
Iteration:  156000, Train reward:  133.579, Eval reward:   24.135, TD loss: 136.161, Epsiode:  251, Epsilon:    0.01
Iteration:  156100, Train reward:  133.774, Eval reward:   17.376, TD loss: 139.573, Epsiode:  251, Epsilon:    0.01
Iteration:  156200, Train reward:  124.573, Eval reward:   -0.987, TD loss: 122.147, Epsiode:  251, Epsilon:    0.01
Iteration:  156300, Train reward:  143.039, Eval reward:     5.26, TD loss:  128.76, Epsiode:  252, Epsilon:    0.01
