Namespace(alpha=0.6, batch_size=32, beta_init=0.4, buffer_capacity=10000, clip_grad=False, device='cuda', envname='LunarLander-v2', epsilon_decay=0.9, epsilon_init=1, epsilon_min=0.01, epsilon_range=None, eval_episode=5, eval_period=1000, gamma=0.99, lr=0.001, max_episode_len=1000, model_dir='models/', n_iterations=300000, n_steps=1, natoms=51, no_dist=False, no_double=True, no_dueling=True, no_noisy=True, no_prioritized=True, noisy_std=0.5, save_model=False, start_update=100, target_update_period=100, vmax=100, vmin=-100, write_period=100)
Iteration:       0, Train reward:   12.434, Eval reward: -513.512, TD loss:  14.869, Epsiode:    0, Epsilon:     1.0
Iteration:  169000, Train reward:  111.216, Eval reward:   153.09, TD loss: 127.754, Epsiode:  273, Epsilon:    0.01
Iteration:  169100, Train reward:  128.271, Eval reward:  145.089, TD loss: 154.254, Epsiode:  273, Epsilon:    0.01
Iteration:  169200, Train reward:  127.782, Eval reward:  152.015, TD loss: 131.127, Epsiode:  273, Epsilon:    0.01
Iteration:  169300, Train reward:  111.755, Eval reward:  170.541, TD loss: 122.958, Epsiode:  273, Epsilon:    0.01
Iteration:  169400, Train reward:  131.958, Eval reward:  169.534, TD loss: 152.778, Epsiode:  273, Epsilon:    0.01
Iteration:  169500, Train reward:  130.037, Eval reward:  166.635, TD loss: 144.653, Epsiode:  273, Epsilon:    0.01
Iteration:  169600, Train reward:  109.683, Eval reward:   146.46, TD loss: 142.854, Epsiode:  274, Epsilon:    0.01
Iteration:  169700, Train reward:  106.089, Eval reward:  153.511, TD loss: 135.452, Epsiode:  274, Epsilon:    0.01
Iteration:  169800, Train reward:  125.191, Eval reward:  161.023, TD loss: 136.569, Epsiode:  274, Epsilon:    0.01
Iteration:  169900, Train reward:   98.858, Eval reward:  149.813, TD loss: 148.741, Epsiode:  274, Epsilon:    0.01
Iteration:  170000, Train reward:  120.165, Eval reward:  196.293, TD loss: 133.905, Epsiode:  274, Epsilon:    0.01
Iteration:  170100, Train reward:  109.971, Eval reward:  194.382, TD loss:  154.11, Epsiode:  274, Epsilon:    0.01
Iteration:  170200, Train reward:  116.671, Eval reward:  174.108, TD loss: 140.834, Epsiode:  274, Epsilon:    0.01
Iteration:  170300, Train reward:  104.694, Eval reward:  204.986, TD loss:  143.85, Epsiode:  274, Epsilon:    0.01
Iteration:  170400, Train reward:  105.701, Eval reward:   187.51, TD loss: 147.167, Epsiode:  275, Epsilon:    0.01
Iteration:  170500, Train reward:  107.142, Eval reward:  190.905, TD loss: 143.181, Epsiode:  275, Epsilon:    0.01
Iteration:  170600, Train reward:  113.782, Eval reward:  181.884, TD loss: 139.352, Epsiode:  275, Epsilon:    0.01
Iteration:  170700, Train reward:  100.887, Eval reward:  176.253, TD loss:  143.04, Epsiode:  275, Epsilon:    0.01
Iteration:  170800, Train reward:  123.082, Eval reward:  171.629, TD loss:  145.51, Epsiode:  275, Epsilon:    0.01
Iteration:  170900, Train reward:  115.234, Eval reward:  179.732, TD loss:  155.97, Epsiode:  276, Epsilon:    0.01
Iteration:  171000, Train reward:  114.875, Eval reward:   24.945, TD loss: 147.333, Epsiode:  276, Epsilon:    0.01
Iteration:  171100, Train reward:  120.154, Eval reward:    19.55, TD loss: 140.059, Epsiode:  276, Epsilon:    0.01
Iteration:  171200, Train reward:  116.667, Eval reward:   22.605, TD loss: 147.491, Epsiode:  276, Epsilon:    0.01
Iteration:  171300, Train reward:  105.707, Eval reward:   25.334, TD loss: 140.648, Epsiode:  276, Epsilon:    0.01
Iteration:  171400, Train reward:  106.898, Eval reward:   20.793, TD loss: 144.644, Epsiode:  277, Epsilon:    0.01
Iteration:  171500, Train reward:  136.517, Eval reward:   11.501, TD loss: 153.537, Epsiode:  277, Epsilon:    0.01
Iteration:  171600, Train reward:  120.461, Eval reward:   17.562, TD loss: 155.196, Epsiode:  277, Epsilon:    0.01
Iteration:  171700, Train reward:  121.136, Eval reward:    28.78, TD loss: 138.851, Epsiode:  277, Epsilon:    0.01
Iteration:  171800, Train reward:  126.174, Eval reward:   18.964, TD loss: 121.802, Epsiode:  278, Epsilon:    0.01
Iteration:  171900, Train reward:  119.802, Eval reward:   31.278, TD loss: 143.383, Epsiode:  278, Epsilon:    0.01
Iteration:  172000, Train reward:  107.982, Eval reward:   220.14, TD loss: 150.334, Epsiode:  278, Epsilon:    0.01
Iteration:  172100, Train reward:  122.255, Eval reward:  188.233, TD loss: 157.981, Epsiode:  278, Epsilon:    0.01
Iteration:  172200, Train reward:    115.0, Eval reward:  205.679, TD loss: 136.442, Epsiode:  278, Epsilon:    0.01
Iteration:  172300, Train reward:  121.972, Eval reward:   207.79, TD loss: 154.999, Epsiode:  279, Epsilon:    0.01
Iteration:  172400, Train reward:   143.93, Eval reward:  212.579, TD loss: 149.967, Epsiode:  279, Epsilon:    0.01
Iteration:  172500, Train reward:  124.318, Eval reward:  199.959, TD loss: 139.491, Epsiode:  279, Epsilon:    0.01
Iteration:  172600, Train reward:  138.791, Eval reward:  209.797, TD loss: 149.243, Epsiode:  279, Epsilon:    0.01
Iteration:  172700, Train reward:  120.673, Eval reward:  213.585, TD loss: 135.015, Epsiode:  279, Epsilon:    0.01
Iteration:  172800, Train reward:  121.748, Eval reward:  229.753, TD loss: 148.151, Epsiode:  279, Epsilon:    0.01
Iteration:  172900, Train reward:  107.718, Eval reward:  203.028, TD loss: 144.949, Epsiode:  279, Epsilon:    0.01
Iteration:  173000, Train reward:  141.265, Eval reward:   69.824, TD loss: 162.152, Epsiode:  279, Epsilon:    0.01
Iteration:  173100, Train reward:  129.469, Eval reward:   81.646, TD loss: 149.454, Epsiode:  280, Epsilon:    0.01
Iteration:  173200, Train reward:  133.184, Eval reward:   73.907, TD loss: 146.067, Epsiode:  280, Epsilon:    0.01
Iteration:  173300, Train reward:  130.054, Eval reward:   68.745, TD loss:  142.69, Epsiode:  280, Epsilon:    0.01
Iteration:  173400, Train reward:   122.13, Eval reward:   77.894, TD loss: 154.018, Epsiode:  280, Epsilon:    0.01
Iteration:  173500, Train reward:  138.433, Eval reward:   78.394, TD loss:  151.85, Epsiode:  280, Epsilon:    0.01
Iteration:  173600, Train reward:  121.205, Eval reward:    66.99, TD loss: 136.484, Epsiode:  281, Epsilon:    0.01
Iteration:  173700, Train reward:  137.881, Eval reward:   80.326, TD loss: 138.213, Epsiode:  281, Epsilon:    0.01
Iteration:  173800, Train reward:  133.803, Eval reward:   60.707, TD loss: 144.778, Epsiode:  281, Epsilon:    0.01
Iteration:  173900, Train reward:  140.743, Eval reward:   84.815, TD loss: 145.779, Epsiode:  281, Epsilon:    0.01
Iteration:  174000, Train reward:  139.387, Eval reward:   60.878, TD loss: 142.614, Epsiode:  281, Epsilon:    0.01
Iteration:  174100, Train reward:  112.794, Eval reward:    44.43, TD loss: 149.385, Epsiode:  282, Epsilon:    0.01
Iteration:  174200, Train reward:  150.274, Eval reward:   73.736, TD loss: 138.373, Epsiode:  282, Epsilon:    0.01
Iteration:  174300, Train reward:  125.787, Eval reward:   49.793, TD loss: 118.954, Epsiode:  282, Epsilon:    0.01
Iteration:  174400, Train reward:  129.814, Eval reward:   54.894, TD loss: 163.795, Epsiode:  282, Epsilon:    0.01
Iteration:  174500, Train reward:  137.213, Eval reward:   72.849, TD loss: 143.332, Epsiode:  282, Epsilon:    0.01
Iteration:  174600, Train reward:   136.99, Eval reward:   64.405, TD loss: 135.292, Epsiode:  282, Epsilon:    0.01
Iteration:  174700, Train reward:  112.842, Eval reward:   74.463, TD loss: 163.989, Epsiode:  282, Epsilon:    0.01
Iteration:  174800, Train reward:  141.111, Eval reward:   79.672, TD loss: 141.339, Epsiode:  282, Epsilon:    0.01
Iteration:  174900, Train reward:  125.125, Eval reward:   56.295, TD loss: 144.411, Epsiode:  283, Epsilon:    0.01
Iteration:  175000, Train reward:  141.013, Eval reward:  145.831, TD loss: 138.761, Epsiode:  283, Epsilon:    0.01
Iteration:  175100, Train reward:  124.933, Eval reward:  149.744, TD loss: 138.899, Epsiode:  283, Epsilon:    0.01
Iteration:  175200, Train reward:  133.474, Eval reward:   159.23, TD loss:  140.22, Epsiode:  283, Epsilon:    0.01
Iteration:  175300, Train reward:  138.789, Eval reward:  164.811, TD loss: 154.341, Epsiode:  283, Epsilon:    0.01
Iteration:  175400, Train reward:  134.225, Eval reward:  175.891, TD loss: 133.954, Epsiode:  283, Epsilon:    0.01
Iteration:  175500, Train reward:  128.313, Eval reward:  171.148, TD loss: 143.778, Epsiode:  284, Epsilon:    0.01
Iteration:  175600, Train reward:   144.12, Eval reward:  146.354, TD loss: 147.782, Epsiode:  284, Epsilon:    0.01
Iteration:  175700, Train reward:  125.744, Eval reward:  163.359, TD loss: 142.059, Epsiode:  284, Epsilon:    0.01
Iteration:  175800, Train reward:  120.355, Eval reward:  155.706, TD loss: 147.796, Epsiode:  284, Epsilon:    0.01
Iteration:  175900, Train reward:  181.724, Eval reward:  148.099, TD loss: 157.057, Epsiode:  285, Epsilon:    0.01
Iteration:  176000, Train reward:  152.891, Eval reward:  125.923, TD loss: 154.247, Epsiode:  285, Epsilon:    0.01
Iteration:  176100, Train reward:  164.281, Eval reward:  140.741, TD loss: 163.474, Epsiode:  285, Epsilon:    0.01
Iteration:  176200, Train reward:  148.577, Eval reward:  115.602, TD loss: 136.912, Epsiode:  285, Epsilon:    0.01
Iteration:  176300, Train reward:  168.273, Eval reward:  138.355, TD loss: 157.896, Epsiode:  285, Epsilon:    0.01
Iteration:  176400, Train reward:  144.927, Eval reward:  127.916, TD loss: 146.956, Epsiode:  285, Epsilon:    0.01
Iteration:  176500, Train reward:  166.468, Eval reward:   119.88, TD loss:  134.68, Epsiode:  285, Epsilon:    0.01
Iteration:  176600, Train reward:  177.351, Eval reward:   113.63, TD loss: 145.246, Epsiode:  287, Epsilon:    0.01
Iteration:  176700, Train reward:  161.301, Eval reward:  110.655, TD loss: 150.115, Epsiode:  287, Epsilon:    0.01
Iteration:  176800, Train reward:  186.414, Eval reward:  112.552, TD loss: 146.085, Epsiode:  287, Epsilon:    0.01
Iteration:  176900, Train reward:  164.128, Eval reward:  116.922, TD loss: 139.882, Epsiode:  287, Epsilon:    0.01
Iteration:  177000, Train reward:  160.705, Eval reward:  209.263, TD loss: 134.622, Epsiode:  287, Epsilon:    0.01
Iteration:  177100, Train reward:  170.935, Eval reward:   209.59, TD loss: 170.635, Epsiode:  287, Epsilon:    0.01
Iteration:  177200, Train reward:  171.425, Eval reward:  225.199, TD loss: 133.012, Epsiode:  287, Epsilon:    0.01
Iteration:  177300, Train reward:  141.649, Eval reward:  221.585, TD loss: 142.112, Epsiode:  287, Epsilon:    0.01
Iteration:  177400, Train reward:  161.555, Eval reward:  210.463, TD loss: 163.429, Epsiode:  287, Epsilon:    0.01
Iteration:  177500, Train reward:  149.273, Eval reward:  212.091, TD loss: 140.564, Epsiode:  287, Epsilon:    0.01
Iteration:  177600, Train reward:  165.831, Eval reward:   213.35, TD loss: 140.183, Epsiode:  288, Epsilon:    0.01
Iteration:  177700, Train reward:  162.608, Eval reward:  216.263, TD loss: 162.719, Epsiode:  288, Epsilon:    0.01
Iteration:  177800, Train reward:  165.528, Eval reward:  240.087, TD loss: 150.829, Epsiode:  288, Epsilon:    0.01
Iteration:  177900, Train reward:  156.381, Eval reward:  217.134, TD loss: 154.603, Epsiode:  288, Epsilon:    0.01
Iteration:  178000, Train reward:   159.32, Eval reward:  -25.281, TD loss: 165.546, Epsiode:  288, Epsilon:    0.01
Iteration:  178100, Train reward:  169.005, Eval reward:  -35.443, TD loss:  152.89, Epsiode:  288, Epsilon:    0.01
Iteration:  178200, Train reward:  158.129, Eval reward:  -28.183, TD loss: 146.015, Epsiode:  288, Epsilon:    0.01
Iteration:  178300, Train reward:  179.702, Eval reward:  -28.864, TD loss: 149.849, Epsiode:  288, Epsilon:    0.01
Iteration:  178400, Train reward:  161.888, Eval reward:  -23.206, TD loss: 131.192, Epsiode:  288, Epsilon:    0.01
Iteration:  178500, Train reward:  183.953, Eval reward:   -33.92, TD loss: 135.075, Epsiode:  288, Epsilon:    0.01
Iteration:  178600, Train reward:  139.992, Eval reward:  -13.392, TD loss: 142.526, Epsiode:  289, Epsilon:    0.01
Iteration:  178700, Train reward:  178.332, Eval reward:  -26.551, TD loss: 135.508, Epsiode:  289, Epsilon:    0.01
Iteration:  178800, Train reward:  154.323, Eval reward:  -42.018, TD loss: 151.444, Epsiode:  289, Epsilon:    0.01
Iteration:  178900, Train reward:  141.463, Eval reward:  -18.142, TD loss: 147.663, Epsiode:  289, Epsilon:    0.01
Iteration:  179000, Train reward:   168.21, Eval reward:   128.14, TD loss: 145.633, Epsiode:  290, Epsilon:    0.01
Iteration:  179100, Train reward:  150.589, Eval reward:  125.078, TD loss:  134.33, Epsiode:  290, Epsilon:    0.01
Iteration:  179200, Train reward:  162.404, Eval reward:  108.827, TD loss: 137.693, Epsiode:  290, Epsilon:    0.01
Iteration:  179300, Train reward:  172.648, Eval reward:  128.656, TD loss: 130.875, Epsiode:  290, Epsilon:    0.01
Iteration:  179400, Train reward:  169.259, Eval reward:  127.775, TD loss: 156.268, Epsiode:  290, Epsilon:    0.01
Iteration:  179500, Train reward:  196.404, Eval reward:  118.087, TD loss: 135.286, Epsiode:  290, Epsilon:    0.01
Iteration:  179600, Train reward:  168.229, Eval reward:   113.94, TD loss: 142.054, Epsiode:  291, Epsilon:    0.01
Iteration:  179700, Train reward:  158.668, Eval reward:  112.989, TD loss: 142.269, Epsiode:  291, Epsilon:    0.01
Iteration:  179800, Train reward:  174.494, Eval reward:  134.075, TD loss: 136.418, Epsiode:  291, Epsilon:    0.01
Iteration:  179900, Train reward:   161.26, Eval reward:  111.704, TD loss: 132.219, Epsiode:  291, Epsilon:    0.01
Iteration:  180000, Train reward:  156.036, Eval reward:   97.659, TD loss: 135.085, Epsiode:  291, Epsilon:    0.01
Iteration:  180100, Train reward:  160.772, Eval reward:    80.71, TD loss: 124.514, Epsiode:  291, Epsilon:    0.01
Iteration:  180200, Train reward:  168.984, Eval reward:  119.137, TD loss: 147.957, Epsiode:  291, Epsilon:    0.01
Iteration:  180300, Train reward:  134.602, Eval reward:   75.424, TD loss: 148.327, Epsiode:  292, Epsilon:    0.01
Iteration:  180400, Train reward:  144.311, Eval reward:   80.746, TD loss: 137.372, Epsiode:  292, Epsilon:    0.01
Iteration:  180500, Train reward:  157.741, Eval reward:   80.335, TD loss: 143.086, Epsiode:  292, Epsilon:    0.01
Iteration:  180600, Train reward:  138.614, Eval reward:   77.124, TD loss: 155.323, Epsiode:  292, Epsilon:    0.01
Iteration:  180700, Train reward:  151.271, Eval reward:   88.205, TD loss: 134.321, Epsiode:  292, Epsilon:    0.01
Iteration:  180800, Train reward:  127.278, Eval reward:  105.745, TD loss: 137.142, Epsiode:  292, Epsilon:    0.01
Iteration:  180900, Train reward:  132.592, Eval reward:  101.704, TD loss: 142.262, Epsiode:  293, Epsilon:    0.01
Iteration:  181000, Train reward:  152.898, Eval reward:    155.4, TD loss: 153.082, Epsiode:  293, Epsilon:    0.01
Iteration:  181100, Train reward:  137.107, Eval reward:  135.893, TD loss: 148.095, Epsiode:  293, Epsilon:    0.01
Iteration:  181200, Train reward:  156.548, Eval reward:  123.851, TD loss: 125.752, Epsiode:  293, Epsilon:    0.01
Iteration:  181300, Train reward:  144.402, Eval reward:  127.056, TD loss: 145.538, Epsiode:  293, Epsilon:    0.01
Iteration:  181400, Train reward:  137.461, Eval reward:  128.036, TD loss: 156.555, Epsiode:  293, Epsilon:    0.01
Iteration:  181500, Train reward:  148.993, Eval reward:   137.43, TD loss: 118.409, Epsiode:  293, Epsilon:    0.01
Iteration:  181600, Train reward:  137.811, Eval reward:  132.616, TD loss: 148.789, Epsiode:  293, Epsilon:    0.01
Iteration:  181700, Train reward:  143.244, Eval reward:  139.128, TD loss: 134.743, Epsiode:  293, Epsilon:    0.01
Iteration:  181800, Train reward:  155.351, Eval reward:  136.879, TD loss:  146.46, Epsiode:  294, Epsilon:    0.01
Iteration:  181900, Train reward:  133.305, Eval reward:   138.16, TD loss: 140.507, Epsiode:  294, Epsilon:    0.01
Iteration:  182000, Train reward:   145.98, Eval reward:   -33.67, TD loss: 146.663, Epsiode:  294, Epsilon:    0.01
Iteration:  182100, Train reward:  149.682, Eval reward:  -18.886, TD loss: 147.652, Epsiode:  294, Epsilon:    0.01
Iteration:  182200, Train reward:  140.699, Eval reward:  -29.668, TD loss: 131.303, Epsiode:  294, Epsilon:    0.01
Iteration:  182300, Train reward:  143.032, Eval reward:  -21.015, TD loss: 149.956, Epsiode:  294, Epsilon:    0.01
Iteration:  182400, Train reward:  140.155, Eval reward:  -36.937, TD loss: 137.722, Epsiode:  294, Epsilon:    0.01
Iteration:  182500, Train reward:  155.696, Eval reward:  -25.267, TD loss:  135.55, Epsiode:  294, Epsilon:    0.01
Iteration:  182600, Train reward:  123.679, Eval reward:  -31.563, TD loss: 135.473, Epsiode:  294, Epsilon:    0.01
Iteration:  182700, Train reward:  129.305, Eval reward:  -41.754, TD loss: 132.812, Epsiode:  294, Epsilon:    0.01
Iteration:  182800, Train reward:  135.406, Eval reward:  -32.957, TD loss: 122.435, Epsiode:  295, Epsilon:    0.01
Iteration:  182900, Train reward:  127.475, Eval reward:  -26.719, TD loss: 118.388, Epsiode:  295, Epsilon:    0.01
Iteration:  183000, Train reward:  134.017, Eval reward:    75.98, TD loss: 137.925, Epsiode:  295, Epsilon:    0.01
Iteration:  183100, Train reward:  126.836, Eval reward:   70.916, TD loss: 148.023, Epsiode:  295, Epsilon:    0.01
Iteration:  183200, Train reward:  129.505, Eval reward:    78.23, TD loss: 128.617, Epsiode:  295, Epsilon:    0.01
Iteration:  183300, Train reward:  143.704, Eval reward:   84.218, TD loss: 145.724, Epsiode:  295, Epsilon:    0.01
Iteration:  183400, Train reward:  131.825, Eval reward:   70.795, TD loss: 143.199, Epsiode:  295, Epsilon:    0.01
Iteration:  183500, Train reward:  126.879, Eval reward:   92.755, TD loss: 119.525, Epsiode:  296, Epsilon:    0.01
Iteration:  183600, Train reward:  119.169, Eval reward:   70.667, TD loss:  150.44, Epsiode:  296, Epsilon:    0.01
Iteration:  183700, Train reward:  136.955, Eval reward:   77.557, TD loss: 130.697, Epsiode:  296, Epsilon:    0.01
Iteration:  183800, Train reward:  140.374, Eval reward:   77.417, TD loss: 127.828, Epsiode:  297, Epsilon:    0.01
Iteration:  183900, Train reward:  143.601, Eval reward:   73.374, TD loss: 135.208, Epsiode:  297, Epsilon:    0.01
Iteration:  184000, Train reward:   124.18, Eval reward:    -25.3, TD loss: 152.122, Epsiode:  297, Epsilon:    0.01
Iteration:  184100, Train reward:  143.242, Eval reward:   -24.52, TD loss: 149.985, Epsiode:  297, Epsilon:    0.01
Iteration:  184200, Train reward:   148.08, Eval reward:   -8.907, TD loss: 143.558, Epsiode:  298, Epsilon:    0.01
Iteration:  184300, Train reward:  134.736, Eval reward:  -22.611, TD loss: 136.072, Epsiode:  298, Epsilon:    0.01
Iteration:  184400, Train reward:  117.759, Eval reward:  -35.202, TD loss: 140.658, Epsiode:  298, Epsilon:    0.01
Iteration:  184500, Train reward:  131.333, Eval reward:  -14.574, TD loss: 146.315, Epsiode:  298, Epsilon:    0.01
Iteration:  184600, Train reward:  135.125, Eval reward:   -13.95, TD loss:  159.89, Epsiode:  298, Epsilon:    0.01
Iteration:  184700, Train reward:  125.524, Eval reward:   -1.226, TD loss: 141.471, Epsiode:  298, Epsilon:    0.01
Iteration:  184800, Train reward:  115.332, Eval reward:  -18.582, TD loss: 167.027, Epsiode:  298, Epsilon:    0.01
Iteration:  184900, Train reward:  118.045, Eval reward:  -12.579, TD loss:   139.5, Epsiode:  298, Epsilon:    0.01
Iteration:  185000, Train reward:  136.624, Eval reward:    10.04, TD loss: 118.454, Epsiode:  298, Epsilon:    0.01
Iteration:  185100, Train reward:  130.788, Eval reward:  -22.207, TD loss: 139.063, Epsiode:  298, Epsilon:    0.01
Iteration:  185200, Train reward:  134.572, Eval reward:   -7.354, TD loss: 125.943, Epsiode:  299, Epsilon:    0.01
Iteration:  185300, Train reward:  106.464, Eval reward:   -6.719, TD loss: 141.221, Epsiode:  299, Epsilon:    0.01
Iteration:  185400, Train reward:  120.613, Eval reward:   -0.435, TD loss: 138.079, Epsiode:  299, Epsilon:    0.01
Iteration:  185500, Train reward:  131.186, Eval reward:    6.086, TD loss: 146.899, Epsiode:  299, Epsilon:    0.01
Iteration:  185600, Train reward:  129.342, Eval reward:   -4.529, TD loss: 128.189, Epsiode:  299, Epsilon:    0.01
Iteration:  185700, Train reward:   129.97, Eval reward:  -10.025, TD loss: 145.327, Epsiode:  299, Epsilon:    0.01
Iteration:  185800, Train reward:  146.422, Eval reward:    3.209, TD loss: 150.397, Epsiode:  299, Epsilon:    0.01
Iteration:  185900, Train reward:  109.726, Eval reward:  -29.991, TD loss: 150.524, Epsiode:  299, Epsilon:    0.01
Iteration:  186000, Train reward:  114.002, Eval reward:  224.652, TD loss: 133.118, Epsiode:  299, Epsilon:    0.01
Iteration:  186100, Train reward:  108.975, Eval reward:  222.603, TD loss: 136.435, Epsiode:  299, Epsilon:    0.01
Iteration:  186200, Train reward:  130.718, Eval reward:  205.437, TD loss: 125.569, Epsiode:  300, Epsilon:    0.01
Iteration:  186300, Train reward:  109.255, Eval reward:  196.012, TD loss: 143.853, Epsiode:  300, Epsilon:    0.01
Iteration:  186400, Train reward:  117.311, Eval reward:  228.763, TD loss: 130.829, Epsiode:  300, Epsilon:    0.01
Iteration:  186500, Train reward:  126.723, Eval reward:  230.505, TD loss: 139.635, Epsiode:  300, Epsilon:    0.01
Iteration:  186600, Train reward:  117.713, Eval reward:  213.162, TD loss: 134.727, Epsiode:  300, Epsilon:    0.01
Iteration:  186700, Train reward:  104.377, Eval reward:  228.634, TD loss: 135.318, Epsiode:  300, Epsilon:    0.01
Iteration:  186800, Train reward:  115.909, Eval reward:  225.948, TD loss:  119.84, Epsiode:  301, Epsilon:    0.01
Iteration:  186900, Train reward:   97.392, Eval reward:  208.193, TD loss: 163.974, Epsiode:  301, Epsilon:    0.01
Iteration:  187000, Train reward:  116.392, Eval reward:  241.787, TD loss: 134.774, Epsiode:  301, Epsilon:    0.01
Iteration:  187100, Train reward:  112.294, Eval reward:  250.301, TD loss:  133.25, Epsiode:  302, Epsilon:    0.01
Iteration:  187200, Train reward:   98.633, Eval reward:  244.007, TD loss: 148.625, Epsiode:  302, Epsilon:    0.01
Iteration:  187300, Train reward:  125.785, Eval reward:  236.313, TD loss: 132.458, Epsiode:  302, Epsilon:    0.01
Iteration:  187400, Train reward:  101.426, Eval reward:  235.583, TD loss: 140.009, Epsiode:  302, Epsilon:    0.01
Iteration:  187500, Train reward:  119.253, Eval reward:  244.338, TD loss: 131.605, Epsiode:  303, Epsilon:    0.01
Iteration:  187600, Train reward:  112.676, Eval reward:  228.478, TD loss: 135.826, Epsiode:  303, Epsilon:    0.01
Iteration:  187700, Train reward:  116.597, Eval reward:  245.837, TD loss: 144.113, Epsiode:  303, Epsilon:    0.01
Iteration:  187800, Train reward:  109.598, Eval reward:  233.272, TD loss: 133.587, Epsiode:  303, Epsilon:    0.01
Iteration:  187900, Train reward:  125.678, Eval reward:  240.706, TD loss: 133.092, Epsiode:  304, Epsilon:    0.01
Iteration:  188000, Train reward:  105.362, Eval reward:  137.326, TD loss: 135.178, Epsiode:  304, Epsilon:    0.01
Iteration:  188100, Train reward:   117.43, Eval reward:  123.198, TD loss:  124.14, Epsiode:  304, Epsilon:    0.01
Iteration:  188200, Train reward:  125.143, Eval reward:  126.565, TD loss: 144.715, Epsiode:  304, Epsilon:    0.01
Iteration:  188300, Train reward:  115.145, Eval reward:  142.001, TD loss: 137.232, Epsiode:  304, Epsilon:    0.01
Iteration:  188400, Train reward:   95.581, Eval reward:  131.339, TD loss:  138.85, Epsiode:  305, Epsilon:    0.01
Iteration:  188500, Train reward:   116.67, Eval reward:  139.241, TD loss: 148.758, Epsiode:  305, Epsilon:    0.01
Iteration:  188600, Train reward:  116.519, Eval reward:  131.002, TD loss: 128.375, Epsiode:  305, Epsilon:    0.01
Iteration:  188700, Train reward:  132.589, Eval reward:  133.662, TD loss: 144.301, Epsiode:  305, Epsilon:    0.01
Iteration:  188800, Train reward:  113.899, Eval reward:  133.144, TD loss: 125.361, Epsiode:  305, Epsilon:    0.01
Iteration:  188900, Train reward:  129.991, Eval reward:  137.552, TD loss: 143.927, Epsiode:  305, Epsilon:    0.01
Iteration:  189000, Train reward:  114.512, Eval reward:   82.282, TD loss: 116.818, Epsiode:  306, Epsilon:    0.01
Iteration:  189100, Train reward:    99.47, Eval reward:   67.362, TD loss: 125.213, Epsiode:  306, Epsilon:    0.01
Iteration:  189200, Train reward:  114.237, Eval reward:    74.25, TD loss: 150.428, Epsiode:  306, Epsilon:    0.01
Iteration:  189300, Train reward:  121.322, Eval reward:   77.486, TD loss: 135.293, Epsiode:  306, Epsilon:    0.01
Iteration:  189400, Train reward:  108.398, Eval reward:   82.165, TD loss: 134.811, Epsiode:  306, Epsilon:    0.01
Iteration:  189500, Train reward:  131.089, Eval reward:   74.214, TD loss: 137.771, Epsiode:  306, Epsilon:    0.01
Iteration:  189600, Train reward:  119.507, Eval reward:   72.952, TD loss: 133.393, Epsiode:  306, Epsilon:    0.01
Iteration:  189700, Train reward:  108.199, Eval reward:   89.379, TD loss: 147.122, Epsiode:  306, Epsilon:    0.01
Iteration:  189800, Train reward:  119.149, Eval reward:   64.024, TD loss: 140.776, Epsiode:  306, Epsilon:    0.01
Iteration:  189900, Train reward:  120.741, Eval reward:    81.26, TD loss: 129.425, Epsiode:  306, Epsilon:    0.01
Iteration:  190000, Train reward:  138.551, Eval reward:   85.558, TD loss: 123.895, Epsiode:  307, Epsilon:    0.01
Iteration:  190100, Train reward:   94.654, Eval reward:   93.368, TD loss: 131.216, Epsiode:  307, Epsilon:    0.01
Iteration:  190200, Train reward:  100.218, Eval reward:   90.521, TD loss: 143.821, Epsiode:  307, Epsilon:    0.01
Iteration:  190300, Train reward:   121.11, Eval reward:   96.671, TD loss: 141.616, Epsiode:  307, Epsilon:    0.01
Iteration:  190400, Train reward:  112.904, Eval reward:   81.524, TD loss: 121.382, Epsiode:  307, Epsilon:    0.01
Iteration:  190500, Train reward:  114.782, Eval reward:   98.572, TD loss: 136.017, Epsiode:  308, Epsilon:    0.01
Iteration:  190600, Train reward:  107.618, Eval reward:   90.307, TD loss: 123.847, Epsiode:  308, Epsilon:    0.01
Iteration:  190700, Train reward:  123.716, Eval reward:   99.158, TD loss: 135.796, Epsiode:  308, Epsilon:    0.01
Iteration:  190800, Train reward:  119.996, Eval reward:   99.658, TD loss:  132.36, Epsiode:  308, Epsilon:    0.01
Iteration:  190900, Train reward:  127.219, Eval reward:  106.265, TD loss: 119.028, Epsiode:  309, Epsilon:    0.01
Iteration:  191000, Train reward:  135.687, Eval reward:   63.805, TD loss: 150.649, Epsiode:  309, Epsilon:    0.01
Iteration:  191100, Train reward:  129.261, Eval reward:   74.275, TD loss: 150.522, Epsiode:  309, Epsilon:    0.01
Iteration:  191200, Train reward:  119.564, Eval reward:   57.524, TD loss: 148.763, Epsiode:  309, Epsilon:    0.01
Iteration:  191300, Train reward:  118.995, Eval reward:    85.61, TD loss: 157.855, Epsiode:  309, Epsilon:    0.01
Iteration:  191400, Train reward:  120.932, Eval reward:   72.742, TD loss: 131.522, Epsiode:  310, Epsilon:    0.01
Iteration:  191500, Train reward:    97.75, Eval reward:   66.087, TD loss:  141.05, Epsiode:  310, Epsilon:    0.01
Iteration:  191600, Train reward:  112.082, Eval reward:   52.521, TD loss: 169.379, Epsiode:  310, Epsilon:    0.01
