Namespace(alpha=0.6, batch_size=32, beta_init=0.4, buffer_capacity=10000, clip_grad=False, device='cuda', envname='LunarLander-v2', epsilon_decay=0.9, epsilon_init=1, epsilon_min=0.01, epsilon_range=None, eval_episode=5, eval_period=1000, gamma=0.99, lr=0.001, max_episode_len=1000, model_dir='models/', n_iterations=300000, n_steps=1, natoms=51, no_dist=False, no_double=True, no_dueling=True, no_noisy=True, no_prioritized=True, noisy_std=0.5, save_model=False, start_update=100, target_update_period=100, vmax=100, vmin=-100, write_period=100)
Iteration:       0, Train reward:   -3.392, Eval reward: -400.466, TD loss:  -7.435, Epsiode:    0, Epsilon:     1.0
Iteration:  168000, Train reward:  135.094, Eval reward:   91.718, TD loss: 136.193, Epsiode:  287, Epsilon:    0.01
Iteration:  168100, Train reward:   134.42, Eval reward:   58.549, TD loss:  125.98, Epsiode:  287, Epsilon:    0.01
Iteration:  168200, Train reward:  171.139, Eval reward:  105.877, TD loss: 142.439, Epsiode:  287, Epsilon:    0.01
Iteration:  168300, Train reward:  144.426, Eval reward:   74.141, TD loss: 132.825, Epsiode:  287, Epsilon:    0.01
Iteration:  168400, Train reward:  132.503, Eval reward:   97.305, TD loss: 155.601, Epsiode:  287, Epsilon:    0.01
Iteration:  168500, Train reward:  153.303, Eval reward:   74.123, TD loss: 152.468, Epsiode:  288, Epsilon:    0.01
Iteration:  168600, Train reward:  150.824, Eval reward:   71.304, TD loss: 148.451, Epsiode:  288, Epsilon:    0.01
Iteration:  168700, Train reward:  151.667, Eval reward:   88.947, TD loss:  133.73, Epsiode:  288, Epsilon:    0.01
Iteration:  168800, Train reward:  138.727, Eval reward:  102.917, TD loss: 150.198, Epsiode:  288, Epsilon:    0.01
Iteration:  168900, Train reward:  155.299, Eval reward:   65.381, TD loss:  166.15, Epsiode:  288, Epsilon:    0.01
Iteration:  169000, Train reward:  191.746, Eval reward:   99.285, TD loss: 144.433, Epsiode:  289, Epsilon:    0.01
Iteration:  169100, Train reward:  160.974, Eval reward:  114.197, TD loss: 159.961, Epsiode:  289, Epsilon:    0.01
Iteration:  169200, Train reward:  175.545, Eval reward:  100.253, TD loss: 138.381, Epsiode:  289, Epsilon:    0.01
Iteration:  169300, Train reward:  152.506, Eval reward:  123.163, TD loss: 163.177, Epsiode:  289, Epsilon:    0.01
Iteration:  169400, Train reward:  158.743, Eval reward:  107.936, TD loss: 166.683, Epsiode:  290, Epsilon:    0.01
Iteration:  169500, Train reward:  172.998, Eval reward:  111.194, TD loss: 154.552, Epsiode:  290, Epsilon:    0.01
Iteration:  169600, Train reward:  147.756, Eval reward:    114.6, TD loss: 166.201, Epsiode:  290, Epsilon:    0.01
Iteration:  169700, Train reward:   168.76, Eval reward:  115.864, TD loss: 137.766, Epsiode:  290, Epsilon:    0.01
Iteration:  169800, Train reward:  162.641, Eval reward:  107.263, TD loss: 153.706, Epsiode:  290, Epsilon:    0.01
Iteration:  169900, Train reward:  151.525, Eval reward:  114.911, TD loss: 157.362, Epsiode:  290, Epsilon:    0.01
Iteration:  170000, Train reward:  156.415, Eval reward:  200.114, TD loss: 153.454, Epsiode:  290, Epsilon:    0.01
Iteration:  170100, Train reward:  161.323, Eval reward:  201.978, TD loss: 170.271, Epsiode:  290, Epsilon:    0.01
Iteration:  170200, Train reward:  177.028, Eval reward:  198.543, TD loss: 165.793, Epsiode:  291, Epsilon:    0.01
Iteration:  170300, Train reward:  157.788, Eval reward:  207.627, TD loss: 130.735, Epsiode:  291, Epsilon:    0.01
Iteration:  170400, Train reward:  168.811, Eval reward:  202.133, TD loss: 150.081, Epsiode:  291, Epsilon:    0.01
Iteration:  170500, Train reward:  164.291, Eval reward:  215.086, TD loss: 150.581, Epsiode:  291, Epsilon:    0.01
Iteration:  170600, Train reward:  148.769, Eval reward:  182.214, TD loss: 151.094, Epsiode:  291, Epsilon:    0.01
Iteration:  170700, Train reward:  139.968, Eval reward:  197.942, TD loss:  155.46, Epsiode:  291, Epsilon:    0.01
Iteration:  170800, Train reward:  160.715, Eval reward:  199.325, TD loss: 148.845, Epsiode:  292, Epsilon:    0.01
Iteration:  170900, Train reward:  158.467, Eval reward:  203.806, TD loss: 141.086, Epsiode:  292, Epsilon:    0.01
Iteration:  171000, Train reward:  172.281, Eval reward:  115.496, TD loss: 152.241, Epsiode:  292, Epsilon:    0.01
Iteration:  171100, Train reward:   167.23, Eval reward:  112.678, TD loss: 138.138, Epsiode:  292, Epsilon:    0.01
Iteration:  171200, Train reward:  160.724, Eval reward:  115.137, TD loss: 139.929, Epsiode:  292, Epsilon:    0.01
Iteration:  171300, Train reward:  157.349, Eval reward:  116.648, TD loss:  146.95, Epsiode:  292, Epsilon:    0.01
Iteration:  171400, Train reward:  156.253, Eval reward:  114.494, TD loss: 135.397, Epsiode:  293, Epsilon:    0.01
Iteration:  171500, Train reward:  153.489, Eval reward:  113.003, TD loss: 162.791, Epsiode:  293, Epsilon:    0.01
Iteration:  171600, Train reward:  170.174, Eval reward:  115.373, TD loss:  142.62, Epsiode:  293, Epsilon:    0.01
Iteration:  171700, Train reward:  171.598, Eval reward:   109.76, TD loss: 138.896, Epsiode:  293, Epsilon:    0.01
Iteration:  171800, Train reward:  160.324, Eval reward:  114.891, TD loss: 157.805, Epsiode:  293, Epsilon:    0.01
Iteration:  171900, Train reward:  148.305, Eval reward:  109.165, TD loss: 141.864, Epsiode:  294, Epsilon:    0.01
Iteration:  172000, Train reward:  144.632, Eval reward:   152.07, TD loss: 155.524, Epsiode:  294, Epsilon:    0.01
Iteration:  172100, Train reward:  160.634, Eval reward:    142.3, TD loss: 134.837, Epsiode:  294, Epsilon:    0.01
Iteration:  172200, Train reward:   156.29, Eval reward:  141.507, TD loss: 163.943, Epsiode:  294, Epsilon:    0.01
Iteration:  172300, Train reward:   174.92, Eval reward:  140.394, TD loss: 140.043, Epsiode:  294, Epsilon:    0.01
Iteration:  172400, Train reward:  171.472, Eval reward:  154.021, TD loss: 160.995, Epsiode:  295, Epsilon:    0.01
Iteration:  172500, Train reward:   166.14, Eval reward:  147.642, TD loss: 145.586, Epsiode:  295, Epsilon:    0.01
Iteration:  172600, Train reward:  155.565, Eval reward:  136.547, TD loss:  148.74, Epsiode:  295, Epsilon:    0.01
Iteration:  172700, Train reward:  165.845, Eval reward:  150.239, TD loss: 149.595, Epsiode:  295, Epsilon:    0.01
Iteration:  172800, Train reward:  162.853, Eval reward:  142.939, TD loss: 159.556, Epsiode:  295, Epsilon:    0.01
Iteration:  172900, Train reward:  178.405, Eval reward:  142.522, TD loss: 151.833, Epsiode:  295, Epsilon:    0.01
Iteration:  173000, Train reward:  157.211, Eval reward:  131.346, TD loss: 151.444, Epsiode:  295, Epsilon:    0.01
Iteration:  173100, Train reward:  155.691, Eval reward:   90.044, TD loss: 144.657, Epsiode:  295, Epsilon:    0.01
Iteration:  173200, Train reward:   142.35, Eval reward:  110.711, TD loss: 145.582, Epsiode:  295, Epsilon:    0.01
Iteration:  173300, Train reward:  155.727, Eval reward:  124.727, TD loss:  134.44, Epsiode:  295, Epsilon:    0.01
Iteration:  173400, Train reward:  138.421, Eval reward:  121.061, TD loss: 169.643, Epsiode:  296, Epsilon:    0.01
Iteration:  173500, Train reward:  171.099, Eval reward:  118.075, TD loss: 159.993, Epsiode:  296, Epsilon:    0.01
Iteration:  173600, Train reward:  144.366, Eval reward:    139.4, TD loss: 145.159, Epsiode:  296, Epsilon:    0.01
Iteration:  173700, Train reward:  137.692, Eval reward:  117.907, TD loss:  134.03, Epsiode:  296, Epsilon:    0.01
Iteration:  173800, Train reward:  152.173, Eval reward:  114.226, TD loss:  147.18, Epsiode:  296, Epsilon:    0.01
Iteration:  173900, Train reward:  144.451, Eval reward:  125.792, TD loss: 137.688, Epsiode:  296, Epsilon:    0.01
Iteration:  174000, Train reward:  150.976, Eval reward:   71.267, TD loss: 144.638, Epsiode:  296, Epsilon:    0.01
Iteration:  174100, Train reward:  146.954, Eval reward:    71.73, TD loss: 142.654, Epsiode:  297, Epsilon:    0.01
Iteration:  174200, Train reward:  155.879, Eval reward:   91.367, TD loss: 160.476, Epsiode:  297, Epsilon:    0.01
Iteration:  174300, Train reward:  161.981, Eval reward:    93.98, TD loss:   152.4, Epsiode:  297, Epsilon:    0.01
Iteration:  174400, Train reward:  141.155, Eval reward:  107.186, TD loss: 125.399, Epsiode:  297, Epsilon:    0.01
Iteration:  174500, Train reward:  146.132, Eval reward:   70.571, TD loss: 143.908, Epsiode:  297, Epsilon:    0.01
Iteration:  174600, Train reward:  146.544, Eval reward:   83.845, TD loss: 143.903, Epsiode:  297, Epsilon:    0.01
Iteration:  174700, Train reward:  151.757, Eval reward:   74.544, TD loss: 150.192, Epsiode:  297, Epsilon:    0.01
Iteration:  174800, Train reward:  144.454, Eval reward:   74.158, TD loss: 138.632, Epsiode:  298, Epsilon:    0.01
Iteration:  174900, Train reward:  157.861, Eval reward:   78.307, TD loss:  128.27, Epsiode:  298, Epsilon:    0.01
Iteration:  175000, Train reward:  150.193, Eval reward:  232.943, TD loss: 153.097, Epsiode:  298, Epsilon:    0.01
Iteration:  175100, Train reward:  159.059, Eval reward:  242.771, TD loss: 148.644, Epsiode:  299, Epsilon:    0.01
Iteration:  175200, Train reward:  133.944, Eval reward:  254.811, TD loss: 129.362, Epsiode:  299, Epsilon:    0.01
Iteration:  175300, Train reward:  130.852, Eval reward:  246.791, TD loss: 147.434, Epsiode:  299, Epsilon:    0.01
Iteration:  175400, Train reward:  144.346, Eval reward:  233.768, TD loss: 148.146, Epsiode:  299, Epsilon:    0.01
Iteration:  175500, Train reward:  145.725, Eval reward:  248.613, TD loss: 140.141, Epsiode:  299, Epsilon:    0.01
Iteration:  175600, Train reward:  160.846, Eval reward:  215.372, TD loss: 148.543, Epsiode:  299, Epsilon:    0.01
Iteration:  175700, Train reward:  156.071, Eval reward:  254.971, TD loss: 155.743, Epsiode:  299, Epsilon:    0.01
Iteration:  175800, Train reward:  136.508, Eval reward:  232.275, TD loss: 152.256, Epsiode:  300, Epsilon:    0.01
Iteration:  175900, Train reward:  152.824, Eval reward:  246.651, TD loss:  147.78, Epsiode:  300, Epsilon:    0.01
Iteration:  176000, Train reward:  129.906, Eval reward:  100.068, TD loss:  132.32, Epsiode:  300, Epsilon:    0.01
Iteration:  176100, Train reward:  162.161, Eval reward:   76.771, TD loss:  141.86, Epsiode:  300, Epsilon:    0.01
Iteration:  176200, Train reward:  151.097, Eval reward:     86.7, TD loss: 143.514, Epsiode:  300, Epsilon:    0.01
Iteration:  176300, Train reward:  148.507, Eval reward:   69.395, TD loss: 136.045, Epsiode:  301, Epsilon:    0.01
Iteration:  176400, Train reward:  143.708, Eval reward:   77.192, TD loss: 134.347, Epsiode:  301, Epsilon:    0.01
Iteration:  176500, Train reward:  140.002, Eval reward:   75.399, TD loss: 155.581, Epsiode:  301, Epsilon:    0.01
Iteration:  176600, Train reward:  150.016, Eval reward:   79.841, TD loss: 158.938, Epsiode:  301, Epsilon:    0.01
Iteration:  176700, Train reward:  143.322, Eval reward:   69.473, TD loss: 129.489, Epsiode:  301, Epsilon:    0.01
Iteration:  176800, Train reward:  152.455, Eval reward:   74.017, TD loss: 150.863, Epsiode:  301, Epsilon:    0.01
Iteration:  176900, Train reward:  157.821, Eval reward:   77.501, TD loss: 142.906, Epsiode:  301, Epsilon:    0.01
Iteration:  177000, Train reward:  158.653, Eval reward:   56.334, TD loss: 138.115, Epsiode:  301, Epsilon:    0.01
Iteration:  177100, Train reward:  178.025, Eval reward:    61.15, TD loss:  142.26, Epsiode:  301, Epsilon:    0.01
Iteration:  177200, Train reward:   154.49, Eval reward:   53.784, TD loss: 154.612, Epsiode:  301, Epsilon:    0.01
Iteration:  177300, Train reward:  165.092, Eval reward:   61.902, TD loss: 146.052, Epsiode:  302, Epsilon:    0.01
Iteration:  177400, Train reward:  136.633, Eval reward:   52.802, TD loss: 155.559, Epsiode:  302, Epsilon:    0.01
Iteration:  177500, Train reward:  136.372, Eval reward:   48.125, TD loss: 143.946, Epsiode:  302, Epsilon:    0.01
Iteration:  177600, Train reward:  132.887, Eval reward:   67.368, TD loss: 157.847, Epsiode:  302, Epsilon:    0.01
Iteration:  177700, Train reward:  175.846, Eval reward:   68.564, TD loss: 156.661, Epsiode:  303, Epsilon:    0.01
Iteration:  177800, Train reward:   156.07, Eval reward:   48.198, TD loss: 140.782, Epsiode:  303, Epsilon:    0.01
Iteration:  177900, Train reward:  142.744, Eval reward:   59.519, TD loss:  146.68, Epsiode:  303, Epsilon:    0.01
Iteration:  178000, Train reward:  152.853, Eval reward:  110.881, TD loss: 144.402, Epsiode:  303, Epsilon:    0.01
Iteration:  178100, Train reward:  165.208, Eval reward:  120.402, TD loss: 145.495, Epsiode:  303, Epsilon:    0.01
Iteration:  178200, Train reward:  152.643, Eval reward:   99.465, TD loss: 154.805, Epsiode:  304, Epsilon:    0.01
Iteration:  178300, Train reward:  155.078, Eval reward:   93.048, TD loss: 145.631, Epsiode:  304, Epsilon:    0.01
Iteration:  178400, Train reward:  156.995, Eval reward:  102.841, TD loss: 145.381, Epsiode:  304, Epsilon:    0.01
Iteration:  178500, Train reward:  158.832, Eval reward:  110.842, TD loss: 131.193, Epsiode:  304, Epsilon:    0.01
Iteration:  178600, Train reward:  179.841, Eval reward:  106.673, TD loss: 149.101, Epsiode:  305, Epsilon:    0.01
Iteration:  178700, Train reward:  183.167, Eval reward:   99.724, TD loss: 145.776, Epsiode:  305, Epsilon:    0.01
Iteration:  178800, Train reward:  184.368, Eval reward:    100.1, TD loss: 142.126, Epsiode:  305, Epsilon:    0.01
Iteration:  178900, Train reward:  148.527, Eval reward:  103.448, TD loss: 151.992, Epsiode:  306, Epsilon:    0.01
Iteration:  179000, Train reward:  144.965, Eval reward:   -45.51, TD loss: 134.348, Epsiode:  306, Epsilon:    0.01
Iteration:  179100, Train reward:  160.298, Eval reward:  -53.225, TD loss: 134.249, Epsiode:  307, Epsilon:    0.01
Iteration:  179200, Train reward:  140.803, Eval reward:  -49.439, TD loss:  136.81, Epsiode:  307, Epsilon:    0.01
Iteration:  179300, Train reward:  147.349, Eval reward:  -36.616, TD loss: 139.545, Epsiode:  307, Epsilon:    0.01
Iteration:  179400, Train reward:   157.89, Eval reward:  -61.524, TD loss: 152.919, Epsiode:  307, Epsilon:    0.01
Iteration:  179500, Train reward:  132.744, Eval reward:  -71.531, TD loss: 135.152, Epsiode:  307, Epsilon:    0.01
Iteration:  179600, Train reward:  129.177, Eval reward:  -38.251, TD loss: 123.837, Epsiode:  307, Epsilon:    0.01
Iteration:  179700, Train reward:  139.011, Eval reward:  -54.286, TD loss: 149.713, Epsiode:  308, Epsilon:    0.01
Iteration:  179800, Train reward:  152.422, Eval reward:  -18.588, TD loss: 134.002, Epsiode:  308, Epsilon:    0.01
Iteration:  179900, Train reward:  160.215, Eval reward:  -47.425, TD loss: 132.235, Epsiode:  308, Epsilon:    0.01
Iteration:  180000, Train reward:  150.222, Eval reward:  190.741, TD loss: 141.312, Epsiode:  308, Epsilon:    0.01
Iteration:  180100, Train reward:  137.389, Eval reward:  185.738, TD loss: 123.684, Epsiode:  309, Epsilon:    0.01
Iteration:  180200, Train reward:  152.769, Eval reward:  199.452, TD loss: 146.552, Epsiode:  309, Epsilon:    0.01
Iteration:  180300, Train reward:  135.885, Eval reward:  196.733, TD loss: 161.535, Epsiode:  309, Epsilon:    0.01
Iteration:  180400, Train reward:  147.804, Eval reward:  193.953, TD loss: 153.066, Epsiode:  309, Epsilon:    0.01
Iteration:  180500, Train reward:  127.561, Eval reward:  196.169, TD loss: 164.527, Epsiode:  310, Epsilon:    0.01
Iteration:  180600, Train reward:   152.93, Eval reward:  201.829, TD loss:  144.14, Epsiode:  310, Epsilon:    0.01
Iteration:  180700, Train reward:  139.717, Eval reward:  182.426, TD loss: 132.858, Epsiode:  310, Epsilon:    0.01
Iteration:  180800, Train reward:  144.957, Eval reward:  186.994, TD loss: 148.305, Epsiode:  310, Epsilon:    0.01
Iteration:  180900, Train reward:  136.495, Eval reward:  176.471, TD loss: 137.577, Epsiode:  311, Epsilon:    0.01
Iteration:  181000, Train reward:  120.367, Eval reward:  210.931, TD loss: 149.057, Epsiode:  311, Epsilon:    0.01
Iteration:  181100, Train reward:  115.839, Eval reward:   196.96, TD loss: 120.779, Epsiode:  311, Epsilon:    0.01
Iteration:  181200, Train reward:  120.688, Eval reward:  196.635, TD loss:  154.94, Epsiode:  311, Epsilon:    0.01
Iteration:  181300, Train reward:  140.841, Eval reward:  198.527, TD loss: 162.798, Epsiode:  311, Epsilon:    0.01
Iteration:  181400, Train reward:  135.395, Eval reward:  192.766, TD loss: 150.239, Epsiode:  311, Epsilon:    0.01
Iteration:  181500, Train reward:   151.63, Eval reward:  204.615, TD loss:   141.7, Epsiode:  312, Epsilon:    0.01
Iteration:  181600, Train reward:  113.449, Eval reward:  199.113, TD loss: 155.986, Epsiode:  312, Epsilon:    0.01
Iteration:  181700, Train reward:  139.787, Eval reward:  216.571, TD loss: 154.022, Epsiode:  312, Epsilon:    0.01
Iteration:  181800, Train reward:  141.791, Eval reward:  196.849, TD loss: 131.703, Epsiode:  312, Epsilon:    0.01
Iteration:  181900, Train reward:  133.464, Eval reward:   190.18, TD loss: 140.506, Epsiode:  313, Epsilon:    0.01
Iteration:  182000, Train reward:  141.041, Eval reward:    89.62, TD loss: 154.098, Epsiode:  313, Epsilon:    0.01
Iteration:  182100, Train reward:  143.984, Eval reward:   90.181, TD loss: 127.937, Epsiode:  313, Epsilon:    0.01
Iteration:  182200, Train reward:  134.124, Eval reward:  104.973, TD loss: 133.963, Epsiode:  313, Epsilon:    0.01
Iteration:  182300, Train reward:  142.174, Eval reward:   98.252, TD loss: 148.526, Epsiode:  313, Epsilon:    0.01
Iteration:  182400, Train reward:  130.594, Eval reward:   90.994, TD loss: 146.137, Epsiode:  314, Epsilon:    0.01
Iteration:  182500, Train reward:  150.826, Eval reward:  100.734, TD loss: 150.565, Epsiode:  314, Epsilon:    0.01
Iteration:  182600, Train reward:  118.132, Eval reward:   85.664, TD loss: 141.912, Epsiode:  314, Epsilon:    0.01
Iteration:  182700, Train reward:  129.472, Eval reward:  105.201, TD loss: 149.603, Epsiode:  314, Epsilon:    0.01
Iteration:  182800, Train reward:  127.423, Eval reward:   77.358, TD loss: 142.384, Epsiode:  314, Epsilon:    0.01
Iteration:  182900, Train reward:  149.071, Eval reward:    92.12, TD loss: 140.751, Epsiode:  314, Epsilon:    0.01
Iteration:  183000, Train reward:  146.401, Eval reward:  118.422, TD loss: 126.636, Epsiode:  314, Epsilon:    0.01
Iteration:  183100, Train reward:   142.56, Eval reward:  113.846, TD loss: 140.088, Epsiode:  315, Epsilon:    0.01
Iteration:  183200, Train reward:  129.974, Eval reward:  138.891, TD loss: 152.595, Epsiode:  315, Epsilon:    0.01
Iteration:  183300, Train reward:  140.098, Eval reward:  119.941, TD loss: 150.278, Epsiode:  315, Epsilon:    0.01
Iteration:  183400, Train reward:  159.705, Eval reward:  112.227, TD loss: 129.517, Epsiode:  315, Epsilon:    0.01
Iteration:  183500, Train reward:  156.892, Eval reward:   111.48, TD loss: 158.139, Epsiode:  316, Epsilon:    0.01
Iteration:  183600, Train reward:  153.915, Eval reward:  134.116, TD loss: 162.523, Epsiode:  316, Epsilon:    0.01
Iteration:  183700, Train reward:  142.643, Eval reward:  128.852, TD loss: 147.588, Epsiode:  316, Epsilon:    0.01
Iteration:  183800, Train reward:  152.125, Eval reward:   116.75, TD loss: 125.972, Epsiode:  316, Epsilon:    0.01
Iteration:  183900, Train reward:  144.679, Eval reward:  115.073, TD loss: 156.512, Epsiode:  316, Epsilon:    0.01
Iteration:  184000, Train reward:  118.107, Eval reward:   87.643, TD loss: 156.571, Epsiode:  317, Epsilon:    0.01
Iteration:  184100, Train reward:  130.858, Eval reward:  100.742, TD loss: 124.703, Epsiode:  317, Epsilon:    0.01
Iteration:  184200, Train reward:  129.981, Eval reward:   106.72, TD loss: 131.238, Epsiode:  317, Epsilon:    0.01
Iteration:  184300, Train reward:  131.559, Eval reward:  115.273, TD loss: 151.027, Epsiode:  317, Epsilon:    0.01
Iteration:  184400, Train reward:  135.185, Eval reward:  125.069, TD loss: 149.077, Epsiode:  317, Epsilon:    0.01
Iteration:  184500, Train reward:  133.975, Eval reward:  122.039, TD loss: 143.672, Epsiode:  317, Epsilon:    0.01
Iteration:  184600, Train reward:  130.856, Eval reward:  127.168, TD loss: 138.906, Epsiode:  317, Epsilon:    0.01
Iteration:  184700, Train reward:  142.189, Eval reward:   94.281, TD loss: 129.567, Epsiode:  318, Epsilon:    0.01
Iteration:  184800, Train reward:  140.859, Eval reward:  118.421, TD loss: 152.115, Epsiode:  318, Epsilon:    0.01
Iteration:  184900, Train reward:  139.539, Eval reward:   99.705, TD loss: 130.055, Epsiode:  318, Epsilon:    0.01
Iteration:  185000, Train reward:  128.518, Eval reward:  222.092, TD loss: 134.945, Epsiode:  318, Epsilon:    0.01
Iteration:  185100, Train reward:  120.571, Eval reward:  198.127, TD loss: 137.665, Epsiode:  319, Epsilon:    0.01
Iteration:  185200, Train reward:  109.127, Eval reward:  207.935, TD loss: 147.064, Epsiode:  319, Epsilon:    0.01
Iteration:  185300, Train reward:  130.586, Eval reward:  208.233, TD loss: 148.035, Epsiode:  319, Epsilon:    0.01
Iteration:  185400, Train reward:  115.465, Eval reward:  208.244, TD loss: 127.077, Epsiode:  319, Epsilon:    0.01
Iteration:  185500, Train reward:  144.087, Eval reward:  195.071, TD loss:  138.22, Epsiode:  319, Epsilon:    0.01
Iteration:  185600, Train reward:  132.012, Eval reward:   212.73, TD loss: 126.245, Epsiode:  320, Epsilon:    0.01
Iteration:  185700, Train reward:  125.533, Eval reward:  211.344, TD loss: 140.596, Epsiode:  320, Epsilon:    0.01
Iteration:  185800, Train reward:   135.48, Eval reward:  191.618, TD loss:  133.06, Epsiode:  320, Epsilon:    0.01
Iteration:  185900, Train reward:  132.478, Eval reward:   219.67, TD loss: 140.879, Epsiode:  320, Epsilon:    0.01
Iteration:  186000, Train reward:   130.33, Eval reward:  208.654, TD loss: 145.132, Epsiode:  320, Epsilon:    0.01
Iteration:  186100, Train reward:  140.364, Eval reward:  213.433, TD loss: 150.679, Epsiode:  320, Epsilon:    0.01
Iteration:  186200, Train reward:  118.338, Eval reward:  213.494, TD loss: 141.625, Epsiode:  320, Epsilon:    0.01
Iteration:  186300, Train reward:  132.665, Eval reward:  213.306, TD loss: 143.659, Epsiode:  320, Epsilon:    0.01
Iteration:  186400, Train reward:  136.372, Eval reward:  203.569, TD loss: 147.905, Epsiode:  320, Epsilon:    0.01
Iteration:  186500, Train reward:  136.298, Eval reward:  203.985, TD loss: 147.656, Epsiode:  320, Epsilon:    0.01
Iteration:  186600, Train reward:  118.326, Eval reward:  195.366, TD loss: 138.847, Epsiode:  321, Epsilon:    0.01
Iteration:  186700, Train reward:  123.594, Eval reward:  202.446, TD loss: 127.571, Epsiode:  321, Epsilon:    0.01
Iteration:  186800, Train reward:  113.771, Eval reward:  200.898, TD loss: 143.849, Epsiode:  321, Epsilon:    0.01
Iteration:  186900, Train reward:  106.436, Eval reward:  194.709, TD loss: 140.646, Epsiode:  321, Epsilon:    0.01
Iteration:  187000, Train reward:  119.675, Eval reward:   35.755, TD loss: 135.394, Epsiode:  321, Epsilon:    0.01
Iteration:  187100, Train reward:   119.19, Eval reward:   53.545, TD loss: 131.501, Epsiode:  321, Epsilon:    0.01
Iteration:  187200, Train reward:  124.756, Eval reward:    49.76, TD loss: 166.322, Epsiode:  321, Epsilon:    0.01
Iteration:  187300, Train reward:  137.147, Eval reward:   49.478, TD loss: 150.946, Epsiode:  321, Epsilon:    0.01
Iteration:  187400, Train reward:   112.46, Eval reward:   49.582, TD loss: 145.268, Epsiode:  321, Epsilon:    0.01
Iteration:  187500, Train reward:  129.149, Eval reward:   46.801, TD loss: 138.537, Epsiode:  322, Epsilon:    0.01
Iteration:  187600, Train reward:  120.501, Eval reward:   46.318, TD loss: 141.287, Epsiode:  322, Epsilon:    0.01
Iteration:  187700, Train reward:  121.848, Eval reward:   56.341, TD loss: 136.993, Epsiode:  322, Epsilon:    0.01
Iteration:  187800, Train reward:  115.472, Eval reward:    50.59, TD loss: 152.849, Epsiode:  322, Epsilon:    0.01
Iteration:  187900, Train reward:  137.959, Eval reward:   33.438, TD loss: 146.982, Epsiode:  323, Epsilon:    0.01
Iteration:  188000, Train reward:  128.973, Eval reward:  -13.122, TD loss: 142.205, Epsiode:  323, Epsilon:    0.01
Iteration:  188100, Train reward:  125.241, Eval reward:  -11.295, TD loss: 139.697, Epsiode:  323, Epsilon:    0.01
Iteration:  188200, Train reward:  123.054, Eval reward:     -7.0, TD loss: 146.381, Epsiode:  323, Epsilon:    0.01
Iteration:  188300, Train reward:  137.918, Eval reward:   23.813, TD loss: 143.406, Epsiode:  323, Epsilon:    0.01
Iteration:  188400, Train reward:   129.46, Eval reward:   -7.278, TD loss: 129.705, Epsiode:  323, Epsilon:    0.01
Iteration:  188500, Train reward:  140.272, Eval reward:   -4.017, TD loss: 128.252, Epsiode:  323, Epsilon:    0.01
Iteration:  188600, Train reward:  146.968, Eval reward:    0.051, TD loss: 150.009, Epsiode:  323, Epsilon:    0.01
Iteration:  188700, Train reward:  133.526, Eval reward:   17.066, TD loss: 131.005, Epsiode:  324, Epsilon:    0.01
Iteration:  188800, Train reward:  143.682, Eval reward:   13.621, TD loss: 144.309, Epsiode:  324, Epsilon:    0.01
Iteration:  188900, Train reward:  144.593, Eval reward:   -6.287, TD loss: 147.493, Epsiode:  324, Epsilon:    0.01
Iteration:  189000, Train reward:  129.638, Eval reward:  157.299, TD loss: 150.836, Epsiode:  324, Epsilon:    0.01
Iteration:  189100, Train reward:  103.566, Eval reward:  162.384, TD loss: 116.086, Epsiode:  324, Epsilon:    0.01
Iteration:  189200, Train reward:  115.837, Eval reward:  166.925, TD loss: 162.369, Epsiode:  325, Epsilon:    0.01
Iteration:  189300, Train reward:  113.657, Eval reward:  167.048, TD loss: 147.503, Epsiode:  325, Epsilon:    0.01
Iteration:  189400, Train reward:  114.244, Eval reward:  169.379, TD loss: 151.526, Epsiode:  325, Epsilon:    0.01
Iteration:  189500, Train reward:  122.509, Eval reward:  153.098, TD loss: 128.015, Epsiode:  325, Epsilon:    0.01
Iteration:  189600, Train reward:  137.151, Eval reward:  148.822, TD loss: 137.836, Epsiode:  325, Epsilon:    0.01
Iteration:  189700, Train reward:  138.594, Eval reward:  148.733, TD loss: 154.621, Epsiode:  325, Epsilon:    0.01
Iteration:  189800, Train reward:  136.679, Eval reward:  159.527, TD loss: 109.823, Epsiode:  325, Epsilon:    0.01
Iteration:  189900, Train reward:  129.394, Eval reward:   164.91, TD loss: 141.572, Epsiode:  325, Epsilon:    0.01
Iteration:  190000, Train reward:  127.729, Eval reward:    95.01, TD loss: 145.366, Epsiode:  325, Epsilon:    0.01
Iteration:  190100, Train reward:    138.9, Eval reward:    82.92, TD loss: 134.961, Epsiode:  325, Epsilon:    0.01
Iteration:  190200, Train reward:   122.77, Eval reward:   90.637, TD loss: 129.371, Epsiode:  326, Epsilon:    0.01
Iteration:  190300, Train reward:  130.885, Eval reward:    71.47, TD loss: 139.506, Epsiode:  326, Epsilon:    0.01
Iteration:  190400, Train reward:  142.647, Eval reward:    90.13, TD loss: 147.826, Epsiode:  326, Epsilon:    0.01
Iteration:  190500, Train reward:  119.554, Eval reward:   93.262, TD loss: 150.673, Epsiode:  326, Epsilon:    0.01
Iteration:  190600, Train reward:  129.484, Eval reward:   76.965, TD loss: 150.874, Epsiode:  326, Epsilon:    0.01
