Namespace(alpha=0.6, batch_size=32, beta_init=0.4, buffer_capacity=10000, clip_grad=False, device='cuda', envname='LunarLander-v2', epsilon_decay=0.9, epsilon_init=1, epsilon_min=0.01, epsilon_range=None, eval_episode=5, eval_period=1000, gamma=0.99, lr=0.001, max_episode_len=1000, model_dir='models/', n_iterations=300000, n_steps=1, natoms=51, no_dist=False, no_double=True, no_dueling=True, no_noisy=True, no_prioritized=True, noisy_std=0.5, save_model=False, start_update=100, target_update_period=100, vmax=100, vmin=-100, write_period=100)
Iteration:       0, Train reward:   -6.306, Eval reward: -630.191, TD loss: -10.085, Epsiode:    0, Epsilon:     1.0
Iteration:  137700, Train reward:   87.725, Eval reward:  124.641, TD loss: 147.426, Epsiode:  221, Epsilon:    0.01
Iteration:  137800, Train reward:   99.464, Eval reward:  110.462, TD loss: 130.182, Epsiode:  221, Epsilon:    0.01
Iteration:  137900, Train reward:    96.67, Eval reward:  135.504, TD loss: 152.255, Epsiode:  221, Epsilon:    0.01
Iteration:  138000, Train reward:  113.065, Eval reward:    59.34, TD loss: 118.601, Epsiode:  221, Epsilon:    0.01
Iteration:  138100, Train reward:  106.586, Eval reward:    70.02, TD loss: 122.013, Epsiode:  221, Epsilon:    0.01
Iteration:  138200, Train reward:  103.417, Eval reward:    62.73, TD loss: 149.768, Epsiode:  221, Epsilon:    0.01
Iteration:  138300, Train reward:   74.954, Eval reward:   71.655, TD loss: 130.856, Epsiode:  222, Epsilon:    0.01
Iteration:  138400, Train reward:   82.437, Eval reward:   67.221, TD loss: 125.872, Epsiode:  222, Epsilon:    0.01
Iteration:  138500, Train reward:   79.975, Eval reward:   65.742, TD loss: 133.713, Epsiode:  222, Epsilon:    0.01
Iteration:  138600, Train reward:  102.495, Eval reward:   64.521, TD loss: 142.574, Epsiode:  222, Epsilon:    0.01
Iteration:  138700, Train reward:   87.562, Eval reward:   56.418, TD loss: 145.984, Epsiode:  222, Epsilon:    0.01
Iteration:  138800, Train reward:    83.85, Eval reward:   63.592, TD loss: 134.481, Epsiode:  222, Epsilon:    0.01
Iteration:  138900, Train reward:   92.954, Eval reward:   67.928, TD loss: 147.698, Epsiode:  222, Epsilon:    0.01
Iteration:  139000, Train reward:   87.544, Eval reward:   68.638, TD loss: 142.344, Epsiode:  223, Epsilon:    0.01
Iteration:  139100, Train reward:   91.186, Eval reward:   49.627, TD loss: 125.648, Epsiode:  223, Epsilon:    0.01
Iteration:  139200, Train reward:   79.066, Eval reward:   57.044, TD loss: 158.896, Epsiode:  223, Epsilon:    0.01
Iteration:  139300, Train reward:   68.648, Eval reward:   56.706, TD loss: 139.271, Epsiode:  223, Epsilon:    0.01
Iteration:  139400, Train reward:   95.752, Eval reward:     75.7, TD loss: 138.391, Epsiode:  224, Epsilon:    0.01
Iteration:  139500, Train reward:   83.201, Eval reward:   77.177, TD loss:  111.52, Epsiode:  224, Epsilon:    0.01
Iteration:  139600, Train reward:   85.738, Eval reward:   54.914, TD loss: 149.652, Epsiode:  224, Epsilon:    0.01
Iteration:  139700, Train reward:   79.887, Eval reward:   58.492, TD loss: 134.992, Epsiode:  224, Epsilon:    0.01
Iteration:  139800, Train reward:   94.482, Eval reward:   66.893, TD loss:  136.52, Epsiode:  224, Epsilon:    0.01
Iteration:  139900, Train reward:    72.01, Eval reward:   70.525, TD loss: 141.745, Epsiode:  225, Epsilon:    0.01
Iteration:  140000, Train reward:     93.0, Eval reward:   78.755, TD loss: 143.531, Epsiode:  225, Epsilon:    0.01
Iteration:  140100, Train reward:   78.056, Eval reward:   84.782, TD loss:  124.41, Epsiode:  225, Epsilon:    0.01
Iteration:  140200, Train reward:   91.581, Eval reward:   91.155, TD loss: 145.108, Epsiode:  225, Epsilon:    0.01
Iteration:  140300, Train reward:   82.099, Eval reward:   78.643, TD loss: 131.274, Epsiode:  226, Epsilon:    0.01
Iteration:  140400, Train reward:   87.065, Eval reward:   70.454, TD loss: 142.764, Epsiode:  226, Epsilon:    0.01
Iteration:  140500, Train reward:   83.041, Eval reward:   92.427, TD loss:  125.21, Epsiode:  226, Epsilon:    0.01
Iteration:  140600, Train reward:    79.31, Eval reward:   90.231, TD loss: 154.909, Epsiode:  226, Epsilon:    0.01
Iteration:  140700, Train reward:   86.909, Eval reward:   76.598, TD loss:  153.72, Epsiode:  226, Epsilon:    0.01
Iteration:  140800, Train reward:   76.193, Eval reward:   57.956, TD loss: 134.084, Epsiode:  227, Epsilon:    0.01
Iteration:  140900, Train reward:   82.369, Eval reward:   73.425, TD loss: 135.354, Epsiode:  227, Epsilon:    0.01
Iteration:  141000, Train reward:   65.008, Eval reward:  114.442, TD loss: 131.137, Epsiode:  227, Epsilon:    0.01
Iteration:  141100, Train reward:   88.971, Eval reward:  130.263, TD loss: 135.912, Epsiode:  227, Epsilon:    0.01
Iteration:  141200, Train reward:   87.072, Eval reward:  131.041, TD loss: 153.643, Epsiode:  227, Epsilon:    0.01
Iteration:  141300, Train reward:   92.573, Eval reward:  121.677, TD loss: 154.658, Epsiode:  227, Epsilon:    0.01
Iteration:  141400, Train reward:   104.84, Eval reward:  114.112, TD loss:  144.71, Epsiode:  228, Epsilon:    0.01
Iteration:  141500, Train reward:   94.647, Eval reward:  118.205, TD loss: 145.259, Epsiode:  228, Epsilon:    0.01
Iteration:  141600, Train reward:   98.084, Eval reward:  119.396, TD loss:  148.78, Epsiode:  228, Epsilon:    0.01
Iteration:  141700, Train reward:  110.922, Eval reward:  117.849, TD loss: 129.917, Epsiode:  228, Epsilon:    0.01
Iteration:  141800, Train reward:   80.863, Eval reward:  129.023, TD loss: 134.742, Epsiode:  228, Epsilon:    0.01
Iteration:  141900, Train reward:   88.745, Eval reward:  122.081, TD loss: 152.803, Epsiode:  228, Epsilon:    0.01
Iteration:  142000, Train reward:   74.488, Eval reward:    79.33, TD loss: 142.548, Epsiode:  228, Epsilon:    0.01
Iteration:  142100, Train reward:   92.141, Eval reward:   85.677, TD loss: 145.955, Epsiode:  228, Epsilon:    0.01
Iteration:  142200, Train reward:   84.666, Eval reward:   98.542, TD loss: 140.208, Epsiode:  228, Epsilon:    0.01
Iteration:  142300, Train reward:   92.652, Eval reward:   91.862, TD loss: 152.533, Epsiode:  228, Epsilon:    0.01
Iteration:  142400, Train reward:  118.427, Eval reward:   95.748, TD loss: 140.693, Epsiode:  229, Epsilon:    0.01
Iteration:  142500, Train reward:  108.471, Eval reward:  106.015, TD loss: 125.971, Epsiode:  229, Epsilon:    0.01
Iteration:  142600, Train reward:  102.674, Eval reward:   96.065, TD loss: 145.111, Epsiode:  229, Epsilon:    0.01
Iteration:  142700, Train reward:  100.407, Eval reward:     87.5, TD loss: 146.632, Epsiode:  229, Epsilon:    0.01
Iteration:  142800, Train reward:  104.793, Eval reward:  110.639, TD loss: 140.277, Epsiode:  230, Epsilon:    0.01
Iteration:  142900, Train reward:  111.089, Eval reward:   77.982, TD loss: 142.024, Epsiode:  230, Epsilon:    0.01
Iteration:  143000, Train reward:  105.752, Eval reward:   79.585, TD loss: 150.461, Epsiode:  230, Epsilon:    0.01
Iteration:  143100, Train reward:  106.131, Eval reward:   77.005, TD loss:  148.85, Epsiode:  230, Epsilon:    0.01
Iteration:  143200, Train reward:  112.464, Eval reward:  102.439, TD loss: 144.783, Epsiode:  230, Epsilon:    0.01
Iteration:  143300, Train reward:  101.822, Eval reward:   97.764, TD loss: 143.192, Epsiode:  230, Epsilon:    0.01
Iteration:  143400, Train reward:    102.1, Eval reward:   93.766, TD loss: 142.934, Epsiode:  230, Epsilon:    0.01
Iteration:  143500, Train reward:   121.95, Eval reward:  102.535, TD loss:  147.96, Epsiode:  231, Epsilon:    0.01
Iteration:  143600, Train reward:  121.275, Eval reward:  100.837, TD loss: 126.234, Epsiode:  231, Epsilon:    0.01
Iteration:  143700, Train reward:  112.842, Eval reward:  100.944, TD loss: 126.152, Epsiode:  231, Epsilon:    0.01
Iteration:  143800, Train reward:  108.711, Eval reward:   74.699, TD loss: 147.801, Epsiode:  231, Epsilon:    0.01
Iteration:  143900, Train reward:  131.901, Eval reward:   89.257, TD loss: 146.532, Epsiode:  231, Epsilon:    0.01
Iteration:  144000, Train reward:  122.973, Eval reward:   66.049, TD loss:  121.39, Epsiode:  231, Epsilon:    0.01
Iteration:  144100, Train reward:   99.897, Eval reward:   45.194, TD loss: 146.328, Epsiode:  231, Epsilon:    0.01
Iteration:  144200, Train reward:  108.156, Eval reward:   45.343, TD loss:  135.02, Epsiode:  231, Epsilon:    0.01
Iteration:  144300, Train reward:  121.228, Eval reward:   66.998, TD loss: 132.534, Epsiode:  232, Epsilon:    0.01
Iteration:  144400, Train reward:  121.789, Eval reward:   42.021, TD loss: 138.852, Epsiode:  232, Epsilon:    0.01
Iteration:  144500, Train reward:  134.993, Eval reward:    53.79, TD loss: 124.545, Epsiode:  232, Epsilon:    0.01
Iteration:  144600, Train reward:  138.991, Eval reward:   52.095, TD loss: 128.319, Epsiode:  232, Epsilon:    0.01
Iteration:  144700, Train reward:  104.705, Eval reward:   51.996, TD loss: 149.569, Epsiode:  233, Epsilon:    0.01
Iteration:  144800, Train reward:   103.69, Eval reward:   62.621, TD loss: 138.377, Epsiode:  233, Epsilon:    0.01
Iteration:  144900, Train reward:  117.457, Eval reward:    49.86, TD loss: 151.778, Epsiode:  233, Epsilon:    0.01
Iteration:  145000, Train reward:  124.109, Eval reward:   30.933, TD loss: 133.022, Epsiode:  233, Epsilon:    0.01
Iteration:  145100, Train reward:  111.648, Eval reward:    29.69, TD loss: 127.073, Epsiode:  233, Epsilon:    0.01
Iteration:  145200, Train reward:  118.868, Eval reward:   21.346, TD loss: 129.931, Epsiode:  234, Epsilon:    0.01
Iteration:  145300, Train reward:  111.756, Eval reward:   32.268, TD loss: 139.409, Epsiode:  234, Epsilon:    0.01
Iteration:  145400, Train reward:  121.064, Eval reward:   14.265, TD loss:  137.37, Epsiode:  234, Epsilon:    0.01
Iteration:  145500, Train reward:    94.68, Eval reward:   37.161, TD loss:   150.8, Epsiode:  234, Epsilon:    0.01
Iteration:  145600, Train reward:    98.24, Eval reward:   35.363, TD loss: 127.862, Epsiode:  234, Epsilon:    0.01
Iteration:  145700, Train reward:  122.898, Eval reward:   39.254, TD loss: 153.052, Epsiode:  234, Epsilon:    0.01
Iteration:  145800, Train reward:  120.483, Eval reward:   17.231, TD loss: 145.135, Epsiode:  235, Epsilon:    0.01
Iteration:  145900, Train reward:  104.253, Eval reward:    33.41, TD loss: 139.991, Epsiode:  235, Epsilon:    0.01
Iteration:  146000, Train reward:  110.902, Eval reward:   64.347, TD loss: 151.157, Epsiode:  235, Epsilon:    0.01
Iteration:  146100, Train reward:  124.693, Eval reward:   42.555, TD loss: 138.473, Epsiode:  235, Epsilon:    0.01
Iteration:  146200, Train reward:  108.213, Eval reward:   57.555, TD loss: 149.483, Epsiode:  235, Epsilon:    0.01
Iteration:  146300, Train reward:  124.744, Eval reward:   52.553, TD loss: 139.915, Epsiode:  235, Epsilon:    0.01
Iteration:  146400, Train reward:  124.872, Eval reward:   39.527, TD loss: 137.784, Epsiode:  235, Epsilon:    0.01
Iteration:  146500, Train reward:  113.135, Eval reward:   51.132, TD loss: 150.722, Epsiode:  235, Epsilon:    0.01
Iteration:  146600, Train reward:   119.87, Eval reward:    46.04, TD loss: 145.888, Epsiode:  235, Epsilon:    0.01
Iteration:  146700, Train reward:   127.04, Eval reward:   36.348, TD loss: 136.944, Epsiode:  236, Epsilon:    0.01
Iteration:  146800, Train reward:  113.553, Eval reward:   44.512, TD loss: 147.034, Epsiode:  236, Epsilon:    0.01
Iteration:  146900, Train reward:  129.323, Eval reward:   49.078, TD loss: 145.999, Epsiode:  236, Epsilon:    0.01
Iteration:  147000, Train reward:  124.259, Eval reward:   10.768, TD loss:  148.18, Epsiode:  236, Epsilon:    0.01
Iteration:  147100, Train reward:  128.018, Eval reward:    24.36, TD loss: 143.806, Epsiode:  236, Epsilon:    0.01
Iteration:  147200, Train reward:  118.123, Eval reward:   20.729, TD loss: 121.216, Epsiode:  236, Epsilon:    0.01
Iteration:  147300, Train reward:  121.748, Eval reward:    19.17, TD loss: 151.708, Epsiode:  236, Epsilon:    0.01
Iteration:  147400, Train reward:  157.515, Eval reward:   40.798, TD loss: 146.735, Epsiode:  237, Epsilon:    0.01
Iteration:  147500, Train reward:  143.179, Eval reward:   32.846, TD loss: 143.469, Epsiode:  237, Epsilon:    0.01
Iteration:  147600, Train reward:  160.415, Eval reward:    5.989, TD loss: 128.283, Epsiode:  237, Epsilon:    0.01
Iteration:  147700, Train reward:  146.663, Eval reward:   30.066, TD loss: 149.143, Epsiode:  237, Epsilon:    0.01
Iteration:  147800, Train reward:  118.359, Eval reward:   10.135, TD loss: 159.071, Epsiode:  238, Epsilon:    0.01
Iteration:  147900, Train reward:  131.397, Eval reward:   36.634, TD loss: 153.568, Epsiode:  238, Epsilon:    0.01
Iteration:  148000, Train reward:  142.059, Eval reward: -124.624, TD loss: 136.035, Epsiode:  238, Epsilon:    0.01
Iteration:  148100, Train reward:  140.978, Eval reward: -123.846, TD loss:  137.72, Epsiode:  238, Epsilon:    0.01
Iteration:  148200, Train reward:   134.13, Eval reward: -144.719, TD loss: 128.745, Epsiode:  238, Epsilon:    0.01
Iteration:  148300, Train reward:  143.101, Eval reward: -137.424, TD loss: 156.565, Epsiode:  239, Epsilon:    0.01
Iteration:  148400, Train reward:  131.351, Eval reward: -146.197, TD loss: 164.751, Epsiode:  239, Epsilon:    0.01
Iteration:  148500, Train reward:  129.733, Eval reward: -143.409, TD loss: 141.742, Epsiode:  239, Epsilon:    0.01
Iteration:  148600, Train reward:  127.589, Eval reward: -150.656, TD loss: 145.033, Epsiode:  239, Epsilon:    0.01
Iteration:  148700, Train reward:  129.939, Eval reward:  -123.01, TD loss: 149.607, Epsiode:  239, Epsilon:    0.01
Iteration:  148800, Train reward:  125.027, Eval reward: -128.661, TD loss: 142.217, Epsiode:  239, Epsilon:    0.01
Iteration:  148900, Train reward:  133.242, Eval reward: -138.379, TD loss: 157.174, Epsiode:  239, Epsilon:    0.01
Iteration:  149000, Train reward:  127.077, Eval reward:   61.476, TD loss: 127.328, Epsiode:  240, Epsilon:    0.01
Iteration:  149100, Train reward:  119.917, Eval reward:   62.554, TD loss:  147.82, Epsiode:  240, Epsilon:    0.01
Iteration:  149200, Train reward:  145.463, Eval reward:   61.324, TD loss: 155.675, Epsiode:  240, Epsilon:    0.01
Iteration:  149300, Train reward:  125.046, Eval reward:   45.137, TD loss: 149.889, Epsiode:  240, Epsilon:    0.01
Iteration:  149400, Train reward:  123.508, Eval reward:   48.834, TD loss: 138.258, Epsiode:  240, Epsilon:    0.01
Iteration:  149500, Train reward:   118.93, Eval reward:   52.931, TD loss: 133.057, Epsiode:  240, Epsilon:    0.01
Iteration:  149600, Train reward:   134.15, Eval reward:   59.258, TD loss: 135.189, Epsiode:  240, Epsilon:    0.01
Iteration:  149700, Train reward:  127.061, Eval reward:   51.702, TD loss: 122.641, Epsiode:  240, Epsilon:    0.01
Iteration:  149800, Train reward:  114.046, Eval reward:   62.841, TD loss: 155.712, Epsiode:  241, Epsilon:    0.01
Iteration:  149900, Train reward:  128.666, Eval reward:   72.125, TD loss:  136.28, Epsiode:  241, Epsilon:    0.01
Iteration:  150000, Train reward:   127.15, Eval reward:  118.355, TD loss: 129.485, Epsiode:  241, Epsilon:    0.01
Iteration:  150100, Train reward:  141.141, Eval reward:  105.081, TD loss: 151.244, Epsiode:  241, Epsilon:    0.01
Iteration:  150200, Train reward:  144.058, Eval reward:  131.412, TD loss: 148.605, Epsiode:  241, Epsilon:    0.01
Iteration:  150300, Train reward:  128.247, Eval reward:  118.142, TD loss: 127.976, Epsiode:  241, Epsilon:    0.01
Iteration:  150400, Train reward:  123.345, Eval reward:  132.516, TD loss: 136.333, Epsiode:  241, Epsilon:    0.01
Iteration:  150500, Train reward:  132.349, Eval reward:  124.345, TD loss:  139.33, Epsiode:  241, Epsilon:    0.01
Iteration:  150600, Train reward:  136.587, Eval reward:  118.616, TD loss: 134.022, Epsiode:  242, Epsilon:    0.01
Iteration:  150700, Train reward:  153.944, Eval reward:  134.511, TD loss: 155.871, Epsiode:  242, Epsilon:    0.01
Iteration:  150800, Train reward:  148.572, Eval reward:  112.267, TD loss: 138.874, Epsiode:  242, Epsilon:    0.01
Iteration:  150900, Train reward:  143.221, Eval reward:  131.973, TD loss: 146.549, Epsiode:  242, Epsilon:    0.01
Iteration:  151000, Train reward:  124.158, Eval reward:    3.737, TD loss: 142.746, Epsiode:  242, Epsilon:    0.01
Iteration:  151100, Train reward:  143.754, Eval reward:  -11.958, TD loss: 154.567, Epsiode:  242, Epsilon:    0.01
Iteration:  151200, Train reward:  139.608, Eval reward:   20.566, TD loss: 150.714, Epsiode:  243, Epsilon:    0.01
Iteration:  151300, Train reward:  141.894, Eval reward:    5.714, TD loss: 150.342, Epsiode:  243, Epsilon:    0.01
Iteration:  151400, Train reward:  139.118, Eval reward:   19.398, TD loss: 143.473, Epsiode:  243, Epsilon:    0.01
Iteration:  151500, Train reward:  143.491, Eval reward:    2.666, TD loss: 166.156, Epsiode:  243, Epsilon:    0.01
Iteration:  151600, Train reward:  136.321, Eval reward:    4.404, TD loss: 137.353, Epsiode:  243, Epsilon:    0.01
Iteration:  151700, Train reward:  123.354, Eval reward:    2.587, TD loss: 143.659, Epsiode:  244, Epsilon:    0.01
Iteration:  151800, Train reward:   127.34, Eval reward:  -18.778, TD loss:  146.77, Epsiode:  244, Epsilon:    0.01
Iteration:  151900, Train reward:  138.249, Eval reward:   -8.527, TD loss:   126.5, Epsiode:  244, Epsilon:    0.01
Iteration:  152000, Train reward:   138.77, Eval reward:   40.017, TD loss: 164.173, Epsiode:  244, Epsilon:    0.01
Iteration:  152100, Train reward:  107.935, Eval reward:   58.327, TD loss: 147.695, Epsiode:  244, Epsilon:    0.01
Iteration:  152200, Train reward:  132.434, Eval reward:   29.589, TD loss:  145.48, Epsiode:  244, Epsilon:    0.01
Iteration:  152300, Train reward:  146.688, Eval reward:   53.361, TD loss: 147.508, Epsiode:  245, Epsilon:    0.01
Iteration:  152400, Train reward:  151.935, Eval reward:   29.394, TD loss: 137.123, Epsiode:  245, Epsilon:    0.01
Iteration:  152500, Train reward:  159.058, Eval reward:   55.395, TD loss: 149.374, Epsiode:  245, Epsilon:    0.01
Iteration:  152600, Train reward:   154.06, Eval reward:    52.52, TD loss: 127.822, Epsiode:  245, Epsilon:    0.01
Iteration:  152700, Train reward:  149.529, Eval reward:    58.84, TD loss:  139.95, Epsiode:  245, Epsilon:    0.01
Iteration:  152800, Train reward:  153.902, Eval reward:   23.786, TD loss: 156.672, Epsiode:  245, Epsilon:    0.01
Iteration:  152900, Train reward:  140.676, Eval reward:   51.331, TD loss: 157.685, Epsiode:  245, Epsilon:    0.01
Iteration:  153000, Train reward:  148.502, Eval reward:  -119.45, TD loss: 147.168, Epsiode:  246, Epsilon:    0.01
Iteration:  153100, Train reward:   138.66, Eval reward: -109.965, TD loss: 142.598, Epsiode:  246, Epsilon:    0.01
Iteration:  153200, Train reward:  103.388, Eval reward: -136.446, TD loss: 151.621, Epsiode:  247, Epsilon:    0.01
Iteration:  153300, Train reward:  123.925, Eval reward:  -118.21, TD loss: 146.048, Epsiode:  247, Epsilon:    0.01
Iteration:  153400, Train reward:  108.261, Eval reward: -126.892, TD loss: 145.272, Epsiode:  247, Epsilon:    0.01
Iteration:  153500, Train reward:  108.726, Eval reward:  -120.53, TD loss: 148.629, Epsiode:  247, Epsilon:    0.01
Iteration:  153600, Train reward:   99.219, Eval reward: -122.295, TD loss:  132.97, Epsiode:  247, Epsilon:    0.01
Iteration:  153700, Train reward:  116.733, Eval reward: -108.331, TD loss: 141.672, Epsiode:  247, Epsilon:    0.01
Iteration:  153800, Train reward:  122.059, Eval reward: -113.101, TD loss: 146.834, Epsiode:  247, Epsilon:    0.01
Iteration:  153900, Train reward:  117.416, Eval reward: -122.898, TD loss: 145.001, Epsiode:  247, Epsilon:    0.01
Iteration:  154000, Train reward:  111.089, Eval reward:  214.909, TD loss: 144.486, Epsiode:  247, Epsilon:    0.01
Iteration:  154100, Train reward:  106.519, Eval reward:  198.562, TD loss: 149.335, Epsiode:  248, Epsilon:    0.01
Iteration:  154200, Train reward:  119.663, Eval reward:  201.636, TD loss: 139.054, Epsiode:  248, Epsilon:    0.01
Iteration:  154300, Train reward:  111.698, Eval reward:  198.594, TD loss: 155.849, Epsiode:  248, Epsilon:    0.01
Iteration:  154400, Train reward:  106.478, Eval reward:  202.286, TD loss: 148.755, Epsiode:  248, Epsilon:    0.01
Iteration:  154500, Train reward:  106.612, Eval reward:   195.01, TD loss: 146.936, Epsiode:  248, Epsilon:    0.01
Iteration:  154600, Train reward:  125.202, Eval reward:  201.491, TD loss: 145.624, Epsiode:  248, Epsilon:    0.01
Iteration:  154700, Train reward:  107.524, Eval reward:  189.391, TD loss: 152.222, Epsiode:  248, Epsilon:    0.01
Iteration:  154800, Train reward:  124.117, Eval reward:  195.756, TD loss:  138.76, Epsiode:  248, Epsilon:    0.01
Iteration:  154900, Train reward:  138.905, Eval reward:  183.793, TD loss: 129.921, Epsiode:  248, Epsilon:    0.01
Iteration:  155000, Train reward:   99.202, Eval reward:  148.895, TD loss: 151.421, Epsiode:  248, Epsilon:    0.01
Iteration:  155100, Train reward:  130.691, Eval reward:  128.716, TD loss: 140.266, Epsiode:  249, Epsilon:    0.01
Iteration:  155200, Train reward:   107.37, Eval reward:  145.098, TD loss: 140.291, Epsiode:  249, Epsilon:    0.01
Iteration:  155300, Train reward:  107.462, Eval reward:  133.843, TD loss: 150.762, Epsiode:  249, Epsilon:    0.01
Iteration:  155400, Train reward:  128.985, Eval reward:  129.943, TD loss: 151.699, Epsiode:  249, Epsilon:    0.01
Iteration:  155500, Train reward:  103.858, Eval reward:  144.822, TD loss: 136.518, Epsiode:  249, Epsilon:    0.01
Iteration:  155600, Train reward:  111.917, Eval reward:  129.921, TD loss: 160.062, Epsiode:  249, Epsilon:    0.01
Iteration:  155700, Train reward:  105.062, Eval reward:   140.98, TD loss: 148.788, Epsiode:  249, Epsilon:    0.01
Iteration:  155800, Train reward:  110.025, Eval reward:  126.983, TD loss: 143.406, Epsiode:  249, Epsilon:    0.01
Iteration:  155900, Train reward:   104.95, Eval reward:  146.968, TD loss: 137.002, Epsiode:  249, Epsilon:    0.01
Iteration:  156000, Train reward:  117.234, Eval reward:   82.787, TD loss: 130.511, Epsiode:  249, Epsilon:    0.01
Iteration:  156100, Train reward:  115.677, Eval reward:   83.563, TD loss: 137.541, Epsiode:  250, Epsilon:    0.01
Iteration:  156200, Train reward:  110.364, Eval reward:    69.32, TD loss: 132.013, Epsiode:  250, Epsilon:    0.01
Iteration:  156300, Train reward:  108.489, Eval reward:    72.92, TD loss: 165.655, Epsiode:  250, Epsilon:    0.01
Iteration:  156400, Train reward:  123.115, Eval reward:    70.93, TD loss: 139.158, Epsiode:  250, Epsilon:    0.01
Iteration:  156500, Train reward:  113.596, Eval reward:   72.653, TD loss: 132.824, Epsiode:  250, Epsilon:    0.01
Iteration:  156600, Train reward:   103.21, Eval reward:   71.155, TD loss: 154.928, Epsiode:  250, Epsilon:    0.01
Iteration:  156700, Train reward:  122.093, Eval reward:   75.172, TD loss: 124.332, Epsiode:  250, Epsilon:    0.01
Iteration:  156800, Train reward:  121.703, Eval reward:   83.198, TD loss: 149.307, Epsiode:  250, Epsilon:    0.01
Iteration:  156900, Train reward:  114.665, Eval reward:   96.319, TD loss: 146.846, Epsiode:  251, Epsilon:    0.01
Iteration:  157000, Train reward:  101.236, Eval reward:   94.081, TD loss: 143.295, Epsiode:  251, Epsilon:    0.01
Iteration:  157100, Train reward:   96.357, Eval reward:   75.247, TD loss: 145.928, Epsiode:  251, Epsilon:    0.01
Iteration:  157200, Train reward:  104.742, Eval reward:   87.351, TD loss: 153.033, Epsiode:  251, Epsilon:    0.01
Iteration:  157300, Train reward:  117.302, Eval reward:   80.487, TD loss: 139.168, Epsiode:  251, Epsilon:    0.01
Iteration:  157400, Train reward:   102.92, Eval reward:  101.585, TD loss: 142.915, Epsiode:  251, Epsilon:    0.01
Iteration:  157500, Train reward:    86.63, Eval reward:   79.828, TD loss:  135.14, Epsiode:  252, Epsilon:    0.01
Iteration:  157600, Train reward:    93.15, Eval reward:   78.752, TD loss: 125.336, Epsiode:  252, Epsilon:    0.01
Iteration:  157700, Train reward:    90.12, Eval reward:   88.479, TD loss: 135.725, Epsiode:  252, Epsilon:    0.01
Iteration:  157800, Train reward:   91.415, Eval reward:   98.568, TD loss: 134.499, Epsiode:  252, Epsilon:    0.01
Iteration:  157900, Train reward:   84.861, Eval reward:   97.768, TD loss: 149.474, Epsiode:  252, Epsilon:    0.01
Iteration:  158000, Train reward:   93.537, Eval reward:   28.037, TD loss: 130.261, Epsiode:  252, Epsilon:    0.01
Iteration:  158100, Train reward:   87.247, Eval reward:   33.819, TD loss:  143.01, Epsiode:  252, Epsilon:    0.01
Iteration:  158200, Train reward:  109.303, Eval reward:    21.42, TD loss: 140.649, Epsiode:  253, Epsilon:    0.01
Iteration:  158300, Train reward:  111.869, Eval reward:   31.738, TD loss: 122.755, Epsiode:  253, Epsilon:    0.01
Iteration:  158400, Train reward:  113.207, Eval reward:   32.949, TD loss: 122.949, Epsiode:  253, Epsilon:    0.01
Iteration:  158500, Train reward:   94.748, Eval reward:   21.197, TD loss: 134.076, Epsiode:  253, Epsilon:    0.01
Iteration:  158600, Train reward:  118.819, Eval reward:   30.192, TD loss: 143.337, Epsiode:  253, Epsilon:    0.01
Iteration:  158700, Train reward:  121.372, Eval reward:    2.205, TD loss:  161.36, Epsiode:  253, Epsilon:    0.01
Iteration:  158800, Train reward:  102.941, Eval reward:   29.374, TD loss: 134.139, Epsiode:  253, Epsilon:    0.01
Iteration:  158900, Train reward:  109.368, Eval reward:   23.531, TD loss: 117.923, Epsiode:  254, Epsilon:    0.01
Iteration:  159000, Train reward:  108.633, Eval reward:    80.35, TD loss: 158.266, Epsiode:  254, Epsilon:    0.01
Iteration:  159100, Train reward:  119.742, Eval reward:  107.364, TD loss: 138.267, Epsiode:  254, Epsilon:    0.01
Iteration:  159200, Train reward:  103.336, Eval reward:   87.179, TD loss: 156.792, Epsiode:  254, Epsilon:    0.01
Iteration:  159300, Train reward:  105.093, Eval reward:   83.276, TD loss: 134.371, Epsiode:  254, Epsilon:    0.01
Iteration:  159400, Train reward:  108.882, Eval reward:   81.751, TD loss: 118.835, Epsiode:  254, Epsilon:    0.01
Iteration:  159500, Train reward:  115.373, Eval reward:   86.308, TD loss:  143.08, Epsiode:  254, Epsilon:    0.01
Iteration:  159600, Train reward:   95.495, Eval reward:   79.274, TD loss: 136.866, Epsiode:  255, Epsilon:    0.01
Iteration:  159700, Train reward:  111.764, Eval reward:  106.459, TD loss: 120.492, Epsiode:  255, Epsilon:    0.01
Iteration:  159800, Train reward:   97.477, Eval reward:   87.981, TD loss: 135.368, Epsiode:  255, Epsilon:    0.01
Iteration:  159900, Train reward:  118.144, Eval reward:  100.667, TD loss: 123.675, Epsiode:  255, Epsilon:    0.01
Iteration:  160000, Train reward:  110.379, Eval reward:    0.727, TD loss: 142.571, Epsiode:  255, Epsilon:    0.01
Iteration:  160100, Train reward:   97.285, Eval reward:   -1.539, TD loss: 147.446, Epsiode:  255, Epsilon:    0.01
Iteration:  160200, Train reward:  100.024, Eval reward:  -20.688, TD loss:  131.48, Epsiode:  255, Epsilon:    0.01
Iteration:  160300, Train reward:  124.068, Eval reward:  -10.856, TD loss:  118.02, Epsiode:  255, Epsilon:    0.01
